
[Name]
fsi

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ]
-1.48401003e+001, 7.66193581e+000, 6.17140541e+001, 6.97432922e+002
-1.46852255e+001, 8.28431225e+000, 6.17071915e+001, 6.88380676e+002
-1.50491505e+001, 8.00439167e+000, 6.19784584e+001, 2.23488403e+003
-1.45330667e+001, 1.05589476e+001, 6.17928543e+001, -7.64017090e+002
-1.45768604e+001, 1.11563101e+001, 6.17552528e+001, -4.93639374e+002
-1.48330441e+001, 1.07220459e+001, 6.17117386e+001, 1.21628807e+002
-2.07865906e+000, 1.58792267e+001, 2.37430969e+002, -1.36119482e+003
-2.05712295e+000, 1.55273638e+001, 2.37625000e+002, -1.21692212e+003
-1.99851155e+000, 1.60551109e+001, 2.37653320e+002, -1.56331506e+003
-1.50363550e+001, 1.03283577e+001, 6.19107590e+001, 2.12599951e+003
-1.47883911e+001, 1.00072241e+001, 6.17025146e+001, -1.86100540e+002
-2.17281532e+000, 1.55485764e+001, 2.37862778e+002, -1.22076697e+003
1.47872095e+001, -1.40415392e+001, 6.17023239e+001, 1.01828821e+003
-1.48391962e+001, 1.22682209e+001, 6.17136345e+001, 7.76960087e+000
-1.45610247e+001, 1.16947327e+001, 6.17672844e+001, -5.57478577e+002
-1.45185404e+001, 1.23050308e+001, 6.18092308e+001, -7.52494141e+002
-2.27199793e+000, 1.51395750e+001, 2.37907150e+002, -1.75776953e+003
1.43764429e+001, -1.53916712e+001, 5.99136772e+001, 3.00033228e+003
1.47074451e+001, -1.57120895e+001, 5.95000954e+001, 2.05713330e+003
1.43672743e+001, -1.52796106e+001, 5.93300476e+001, 3.37068921e+003
-1.46763163e+001, 8.82073784e+000, 6.17094193e+001, -3.57721497e+002
-3.72159648e+000, -3.01149654e+000, 2.35589783e+002, -2.09942700e+003
-3.89036679e+000, -3.02365923e+000, 2.36209274e+002, -1.58181787e+003
-4.31842136e+000, -3.27681279e+000, 2.35686661e+002, 4.52278412e+002
-1.45084305e+001, 9.41380024e+000, 6.18223152e+001, -2.73870880e+002
-3.99226332e+000, 1.25169039e+000, 2.38177032e+002, -8.02725403e+002
-3.92889881e+000, 6.67987645e-001, 2.38240891e+002, -1.33761023e+003
-1.44921541e+001, 9.87615108e+000, 6.18468170e+001, -6.24406921e+002
-2.56377840e+000, 4.02374935e+000, 2.38123108e+002, -9.02207031e+002
1.54185686e+001, -1.57854557e+001, 5.91595078e+001, 3.83636993e+002
1.49970512e+001, -1.58500719e+001, 5.90684204e+001, 1.30151587e+003
1.52210732e+001, -1.57715902e+001, 5.96390190e+001, 1.86630295e+002
-1.45670815e+001, 1.17334146e+001, 6.22376862e+001, -4.62677277e+002
1.49022961e+001, -1.58702812e+001, 5.85193596e+001, 1.90175623e+003
1.45239382e+001, -1.55486212e+001, 5.88575249e+001, 2.96498022e+003
1.73174191e+001, 1.73117809e+001, 3.72367935e+001, 2.34327588e+003
-1.48216696e+001, 1.17196131e+001, 6.22911606e+001, -6.00880005e+002
-1.46078644e+001, 1.11077232e+001, 6.22639160e+001, -8.61493347e+002
-1.48280468e+001, 1.10824299e+001, 6.22895355e+001, 3.34264374e+002
-3.51802659e+000, 4.67536879e+000, 2.38244370e+002, -1.02974426e+003
1.53736277e+001, -1.58804207e+001, 5.87011948e+001, 7.99159180e+002
1.72333813e+001, 1.72545223e+001, 3.77984085e+001, 2.28134106e+003
-3.55212355e+000, 4.46280479e+000, 2.37699387e+002, -1.57829150e+003
1.55770655e+001, -1.45627394e+001, 5.84168282e+001, 9.44966125e+002
1.58848162e+001, -1.48751354e+001, 5.80571289e+001, 1.62008899e+003
-1.46507120e+001, 9.55578804e+000, 6.22828484e+001, -9.31129578e+002
1.58847065e+001, -1.49545803e+001, 5.85803413e+001, 1.56949170e+003
-1.48323698e+001, 8.92549324e+000, 6.22884064e+001, -7.26654602e+002
-1.48704681e+001, 9.58581924e+000, 6.22744408e+001, 6.93554077e+001
1.59570923e+001, -1.53409500e+001, 5.82385712e+001, 1.51561035e+003
-1.45686617e+001, 8.86318588e+000, 6.22388840e+001, -7.40593262e+002
-3.73535633e+000, 1.96538699e+000, 2.38299561e+002, -1.44081970e+003
-3.96894121e+000, 1.75885713e+000, 2.37794800e+002, 1.43665076e+003
-3.89090252e+000, 9.65602934e-001, 2.37735382e+002, 1.59648389e+003
1.49909515e+001, -1.47365303e+001, 5.69715195e+001, 4.59083069e+002
1.46240549e+001, -1.51134758e+001, 5.72949028e+001, 2.33636353e+003
-1.45061207e+001, 7.73518276e+000, 6.18254547e+001, -2.60736603e+002
1.46750345e+001, -1.52374306e+001, 5.67698250e+001, 2.45164526e+003
-1.45458260e+001, 7.14746857e+000, 6.17802238e+001, -2.31585526e+002
-1.46158028e+001, 7.69024324e+000, 6.22681694e+001, -6.79801880e+002
-1.47790442e+001, 7.21661520e+000, 6.22984123e+001, -1.14755112e+002
-1.48550129e+001, 7.88523722e+000, 6.22809181e+001, -1.21793274e+002
-3.89969110e+000, 2.43432236e+000, 2.37740021e+002, 7.64123352e+002
1.52352324e+001, -1.61646881e+001, 5.63458862e+001, 1.47106946e+003
1.48515787e+001, -1.58703823e+001, 5.61518173e+001, 3.26897119e+003
1.46523352e+001, -1.55881987e+001, 5.71467896e+001, 3.03323730e+003
-3.60838127e+000, 2.02935934e+000, 2.37735855e+002, -1.64542334e+003
-1.47382927e+001, 1.44297657e+001, 5.92660027e+001, -1.36623083e+003
1.55520420e+001, -1.60123367e+001, 5.75546913e+001, 1.88642273e+002
-1.52452488e+001, 1.43666067e+001, 5.92480774e+001, -1.51145044e+003
-1.55945358e+001, 1.45520830e+001, 5.91053352e+001, 4.12627594e+002
1.47268791e+001, -1.54039745e+001, 5.62386246e+001, 2.79042456e+003
-1.49146938e+001, 1.42993965e+001, 5.97073441e+001, -1.84815466e+003
-3.97398305e+000, 1.69271922e+000, 2.38199738e+002, -1.14202759e+003
1.56509018e+001, -1.66705589e+001, 5.16531830e+001, 1.95434290e+003
-1.50032501e+001, 1.40389767e+001, 6.54819870e+001, 2.18902368e+003
-1.50160379e+001, 1.45319252e+001, 6.55717926e+001, 2.44521289e+003
-1.43156490e+001, 1.48007946e+001, 5.97696114e+001, 5.68527107e+001
-1.45256910e+001, 1.44013195e+001, 6.00750999e+001, -9.80137512e+002
-1.42377281e+001, 1.47584743e+001, 6.03280106e+001, 1.05814034e+002
-1.42690315e+001, 1.51430187e+001, 6.00139923e+001, 3.79300110e+002
-4.48291826e+000, 3.84798789e+000, 2.36995697e+002, 2.18471533e+003
-1.55305901e+001, 1.49508686e+001, 6.16091042e+001, 2.47974438e+003
-1.55547695e+001, 1.51148062e+001, 6.11753654e+001, 2.28133301e+003
-1.53381701e+001, 1.53450823e+001, 6.15151634e+001, 5.30663261e+001
-1.52538624e+001, 1.52762146e+001, 6.21287613e+001, -2.36787201e+002
-4.08822918e+000, 3.09198761e+000, 2.37330826e+002, 1.77408203e+002
-4.16261292e+000, 3.13628316e+000, 2.37722214e+002, 1.55229248e+003
1.53869715e+001, -1.59100122e+001, 5.11344261e+001, 2.39627222e+003
-1.47289305e+001, 1.55318727e+001, 6.16810875e+001, -3.74577441e+003
-1.49678097e+001, 1.55069065e+001, 6.17390594e+001, -2.62005347e+003
-1.50437078e+001, 1.55526266e+001, 6.13272133e+001, -2.60728345e+003
-3.71689963e+000, 3.01122785e+000, 2.36958939e+002, -1.38633423e+003
-1.46939430e+001, 1.55737066e+001, 6.12228432e+001, -3.16457227e+003
-3.12486243e+000, 1.76882210e+001, 2.19974014e+002, 1.52376367e+003
1.67619286e+001, -1.62791348e+001, 5.16037025e+001, 1.53121851e+003
1.65927143e+001, -1.66350384e+001, 5.13315620e+001, 7.59796814e+002
1.65006332e+001, -1.65854130e+001, 5.18881226e+001, 4.99005219e+002
-1.44491901e+001, 1.43067713e+001, 6.07701683e+001, -5.76676636e+002
1.62319031e+001, -1.67679329e+001, 5.16474037e+001, 4.85475067e+002
-1.45258551e+001, 1.41562462e+001, 6.12989883e+001, -1.12170190e+003
-4.30506659e+000, 3.26199961e+000, 2.36960739e+002, 1.44963708e+003
1.65018158e+001, -1.64765816e+001, 5.23313141e+001, 1.71947769e+002
1.61389160e+001, -1.67052422e+001, 5.21925812e+001, -1.27832825e+002
-1.45361252e+001, 1.45096359e+001, 5.95722923e+001, -8.04601379e+002
-1.44130249e+001, 1.48026037e+001, 5.91955910e+001, 1.01785217e+002
-3.64325619e+000, 6.32134867e+000, 2.37691742e+002, 1.34730188e+003
-1.43672600e+001, 1.53188791e+001, 5.94908829e+001, 2.16166916e+002
1.58459311e+001, -1.68880749e+001, 4.87347260e+001, 2.91139648e+003
1.56658688e+001, -1.66302872e+001, 4.91734543e+001, 3.35116016e+003
1.59973879e+001, -1.69916363e+001, 4.93618813e+001, 2.08021655e+003
-2.36699414e+000, -2.03414726e+001, 2.19394333e+002, -6.62298355e+001
-3.89057422e+000, 6.06852818e+000, 2.22579590e+002, 5.74320793e+001
-3.92710876e+000, 5.62584972e+000, 2.22595123e+002, 1.40916443e+003
1.64005585e+001, -1.71326809e+001, 4.89008026e+001, 6.67897766e+002
-1.57648811e+001, 1.52919436e+001, 5.95591240e+001, 2.50864258e+003
-1.57974806e+001, 1.53953228e+001, 5.91494789e+001, 2.47242969e+003
-1.55712290e+001, 1.56414280e+001, 5.93862152e+001, -7.92287369e+001
-1.55503397e+001, 1.55052662e+001, 6.00194817e+001, 1.05301003e+002
1.67537136e+001, -1.57897701e+001, 5.14730339e+001, 1.71460803e+003
1.65751610e+001, -1.55332270e+001, 5.19101067e+001, 1.56726794e+003
1.64276619e+001, -1.54266939e+001, 5.13457565e+001, 1.04875781e+003
-1.57088833e+001, 1.52029142e+001, 6.00718803e+001, 2.61706030e+003
-1.54437437e+001, 1.55032253e+001, 6.04508896e+001, 7.57380371e+001
-1.56531343e+001, 1.50602789e+001, 6.06476707e+001, 2.61311523e+003
1.61216526e+001, -1.52708664e+001, 5.19608536e+001, 4.96053955e+002
-1.56974545e+001, 1.47707062e+001, 6.00957069e+001, 2.68811768e+003
-1.57735786e+001, 1.49223862e+001, 5.96830025e+001, 2.68575659e+003
1.61973248e+001, -1.57013435e+001, 4.86658859e+001, 2.33835663e+002
1.58691397e+001, -1.58391914e+001, 4.89211235e+001, 6.90380188e+002
-2.79843187e+000, -1.93340397e+001, 2.19987930e+002, -1.78210205e+002
-1.55616980e+001, 1.45374813e+001, 6.04696388e+001, 1.79989221e+003
1.56656370e+001, -1.63003273e+001, 4.87616425e+001, 2.76097583e+003
1.56103640e+001, -1.61829758e+001, 4.92715836e+001, 2.60812695e+003
-1.55878849e+001, 1.46983242e+001, 6.10852585e+001, 2.85143335e+003
1.62816200e+001, -1.56208239e+001, 4.90977402e+001, -2.87809544e+001
1.58734579e+001, -1.57157145e+001, 4.94463272e+001, 3.55198364e+002
-3.87196064e+000, 5.41345739e+000, 2.22454025e+002, 1.28552173e+003
-1.49673824e+001, 1.41090403e+001, 6.12623825e+001, -3.92406738e+002
1.54426069e+001, -1.63768959e+001, 5.08181801e+001, 3.31499390e+003
1.54728699e+001, -1.62543297e+001, 5.02687569e+001, 3.09883398e+003
1.54716015e+001, -1.58943710e+001, 5.06504173e+001, 2.14346484e+003
1.56336088e+001, -1.66765099e+001, 5.10571976e+001, 2.34894751e+003
1.57372313e+001, -1.67757969e+001, 5.04407997e+001, 2.48619775e+003
-3.91510105e+000, 4.47074604e+000, 2.19964828e+002, -1.92417932e+003
-1.42529850e+001, 1.52062225e+001, 6.04103127e+001, 2.83503448e+002
-1.41382895e+001, 1.48129663e+001, 6.09453697e+001, 3.80911346e+002
-9.77187920e+000, -9.87185383e+000, 1.18980827e+002, 3.93830902e+002
-4.26080132e+000, 4.28488636e+000, 2.19628693e+002, -1.01069969e+002
-4.24067545e+000, 4.30303049e+000, 2.19041290e+002, -2.44726822e+002
1.60701752e+001, -1.69804153e+001, 4.98897362e+001, 1.56680859e+003
1.64702263e+001, -1.70421753e+001, 4.95052185e+001, 3.34561951e+002
-1.50292759e+001, 1.56363392e+001, 6.07958145e+001, -2.80739063e+003
1.55973263e+001, -1.65594807e+001, 4.97068405e+001, 3.21312329e+003
-1.45537739e+001, 1.55674858e+001, 6.05515404e+001, -2.02872656e+003
-4.48520660e+000, 3.83132434e+000, 2.19879883e+002, 2.10790869e+003
1.65483131e+001, -1.69491825e+001, 4.99327240e+001, 3.72369049e+002
-2.07713032e+000, 1.63131123e+001, 2.37366623e+002, -7.15552429e+002
-1.43885870e+001, 1.54214983e+001, 6.01118164e+001, -7.46161804e+002
1.63909836e+001, -1.69152641e+001, 5.04518318e+001, 7.28771667e+002
-3.34121060e+000, 4.36662006e+000, 2.24683258e+002, -1.29976721e+003
1.64862022e+001, -1.54847746e+001, 5.33365669e+001, 1.70242505e+003
1.60849972e+001, -1.51374655e+001, 5.33166275e+001, 1.34070105e+003
-3.28970551e+000, 3.17138767e+000, 2.25352127e+002, -1.01725861e+003
-1.50125027e+001, 1.57254496e+001, 6.01551132e+001, -2.47152368e+003
1.58051291e+001, -1.51267252e+001, 5.30363274e+001, 5.80629700e+002
-3.96773148e+000, 4.45751572e+000, 2.23000000e+002, -6.99062500e+001
1.60763187e+001, -1.52049713e+001, 5.25232162e+001, 8.27363770e+002
-3.59073496e+000, 3.02839661e+000, 2.27005157e+002, -2.29077930e+003
-3.27711701e+000, 3.18172097e+000, 2.27586227e+002, -1.22609839e+003
-3.51141953e+000, 3.05073619e+000, 2.28256439e+002, -2.00591467e+003
-1.54127035e+001, 1.43830671e+001, 6.15544510e+001, 2.24971851e+003
-3.45925856e+000, 4.42980528e+000, 2.26586044e+002, -1.28852649e+003
1.67937648e+000, -3.17867184e+001, 2.16591736e+002, 2.18262598e+003
-1.54842567e+001, 1.47386379e+001, 6.20903625e+001, 2.77705078e+003
1.66393929e+001, -1.57071962e+001, 4.86911201e+001, 9.93647461e+002
1.70517349e+001, -1.60505219e+001, 4.88146515e+001, 1.59831348e+003
1.67840614e+001, -1.57503176e+001, 4.92374420e+001, 1.11695007e+003
1.70588856e+001, -1.61826210e+001, 4.93499870e+001, 1.61131873e+003
-1.49305334e+001, 1.29058189e+001, 6.17604027e+001, 8.45031067e+002
-1.50497236e+001, 1.24810743e+001, 6.19890556e+001, 2.17345239e+003
1.69851685e+001, -1.59407415e+001, 4.81390228e+001, 1.68715601e+003
-1.49937983e+001, 1.28307533e+001, 6.21746788e+001, 9.33713318e+002
1.71886806e+001, -1.65074329e+001, 4.84383354e+001, 1.56385779e+003
-1.48921432e+001, 1.23660526e+001, 6.22640114e+001, -5.76473450e+002
1.71021786e+001, -1.65483341e+001, 4.89994011e+001, 1.42879578e+003
-3.07615209e+000, 3.44708395e+000, 2.28195038e+002, -1.03982811e+002
-1.49845848e+001, 1.33954725e+001, 6.18130798e+001, 1.22576550e+003
1.72752743e+001, -1.65473499e+001, 4.77616882e+001, 1.60051819e+003
1.70693111e+001, -1.60253448e+001, 4.74216309e+001, 1.73166064e+003
-1.47603130e+001, 1.40419321e+001, 6.17002487e+001, -4.28749603e+002
-3.89986157e+000, 4.47484446e+000, 2.23659332e+002, -1.49044214e+003
-4.24369335e+000, 4.30031013e+000, 2.24043930e+002, -1.73554550e+002
1.71819954e+001, -1.61380692e+001, 4.70087585e+001, 1.68737280e+003
1.73484650e+001, -1.64883957e+001, 4.70733566e+001, 1.68305261e+003
-4.24079370e+000, 4.30292416e+000, 2.24664719e+002, -2.24868362e+002
1.66362972e+001, -1.58906279e+001, 4.69096146e+001, 1.36239819e+003
-1.53571301e+001, 1.49795494e+001, 6.26122398e+001, 1.69388416e+003
-3.80946732e+000, 4.48776007e+000, 2.24412399e+002, -2.01267029e+003
-1.49696589e+001, 1.39274702e+001, 6.47750244e+001, 8.60159851e+002
-1.47064743e+001, 1.36988668e+001, 6.52507019e+001, -7.62931946e+002
-1.43946238e+001, 1.36575184e+001, 6.47739334e+001, -1.97977051e+003
-1.38786259e+001, 1.38164968e+001, 6.49812241e+001, -1.05585046e+003
-1.39525871e+001, 1.38621225e+001, 6.45079422e+001, -1.21069958e+003
-3.48385596e+000, 4.44058990e+000, 2.23701889e+002, -1.40500623e+003
-1.42687397e+001, 1.37432022e+001, 6.42778931e+001, -1.95040894e+003
-1.47736835e+001, 1.37936401e+001, 6.42468262e+001, -6.75624573e+002
1.61592007e+001, -1.72041454e+001, 4.64749451e+001, 2.99099048e+003
1.59377270e+001, -1.68938484e+001, 4.69476967e+001, 3.36763281e+003
1.62705116e+001, -1.72735004e+001, 4.70367508e+001, 2.21207935e+003
-4.25034714e+000, 4.29431152e+000, 2.26461151e+002, -2.28735107e+002
1.59635859e+001, -1.65518799e+001, 4.64258347e+001, 2.74310718e+003
-3.94616914e+000, 4.46344280e+000, 2.27352219e+002, -1.91583154e+003
-4.27893972e+000, 4.26739740e+000, 2.27035507e+002, -2.54496250e+001
-1.51148405e+001, 1.41300049e+001, 6.44431229e+001, 2.07945923e+003
1.60186539e+001, -1.68874969e+001, 4.60076332e+001, 3.21006763e+003
-3.89796376e+000, 4.47477436e+000, 2.26802734e+002, -1.87873340e+003
1.70971947e+001, -1.70575676e+001, 4.76232681e+001, 7.69510498e+002
-1.51849117e+001, 1.41954756e+001, 6.38498688e+001, 2.14411230e+003
1.72810001e+001, -1.68314800e+001, 4.73833084e+001, 1.39776929e+003
-1.52033634e+001, 1.48016987e+001, 6.39012184e+001, 2.19770068e+003
-3.54899526e+000, 4.46220827e+000, 2.27171890e+002, -1.76978552e+003
-1.49265070e+001, 1.51346922e+001, 6.39208755e+001, -1.60840967e+003
-4.43559694e+000, 3.47198415e+000, 2.29534119e+002, 1.77351697e+003
-4.24258471e+000, 3.19782662e+000, 2.30000000e+002, 2.05950104e+002
-1.51055908e+001, 1.50921698e+001, 6.34585190e+001, 3.19915771e+002
1.60664101e+001, -1.68539562e+001, 4.55223236e+001, 3.13729980e+003
1.62900410e+001, -1.73331890e+001, 4.58270645e+001, 2.64146924e+003
1.62324924e+001, -1.72564068e+001, 4.51899872e+001, 3.16363770e+003
-3.98362684e+000, 3.04890943e+000, 2.29442841e+002, -1.54620740e+003
-1.37039537e+001, 1.41742811e+001, 6.46930237e+001, 1.49370470e+001
-3.86550426e+000, 4.48051262e+000, 2.31483612e+002, -1.91178772e+003
-1.37820578e+001, 1.41432953e+001, 6.43116302e+001, -2.21455803e+001
1.61643066e+001, -1.67105618e+001, 4.48764458e+001, 2.57446704e+003
1.62133045e+001, -1.63771420e+001, 4.54443092e+001, 1.48641406e+003
-4.48013544e+000, 3.86824989e+000, 2.31318863e+002, 1.94349939e+003
-1.40877066e+001, 1.50132055e+001, 6.55712891e+001, -3.19705664e+003
-1.39845772e+001, 1.50012312e+001, 6.50493164e+001, -2.15883032e+003
1.60660534e+001, -1.64863205e+001, 4.58994522e+001, 2.20792188e+003
-1.53863173e+001, 1.44238319e+001, 6.24271393e+001, 2.58916577e+003
-4.26245356e+000, 4.28339720e+000, 2.31104462e+002, -2.83949371e+002
-1.52924662e+001, 1.49291582e+001, 6.30946808e+001, 2.07654736e+003
-1.50123072e+001, 1.52722664e+001, 6.29737663e+001, -1.47170898e+003
-4.47977829e+000, 3.62956595e+000, 2.30799545e+002, 2.21883960e+003
-4.44658947e+000, 3.99808502e+000, 2.30829636e+002, 1.40786365e+003
1.67535534e+001, -1.77871876e+001, 4.24987717e+001, 2.38128491e+003
1.64933071e+001, -1.74676952e+001, 4.26133270e+001, 3.28646680e+003
1.67282944e+001, -1.77395439e+001, 4.32169647e+001, 2.21792017e+003
-4.27961445e+000, 4.26664925e+000, 2.30512100e+002, -1.50573471e+002
-1.53123751e+001, 1.46475592e+001, 6.34401779e+001, 2.84528638e+003
1.63906116e+001, -1.72265186e+001, 4.29781685e+001, 3.26472998e+003
1.65614910e+001, -1.75155277e+001, 4.19504814e+001, 3.40562036e+003
2.10583186e+000, -2.49767208e+001, 2.14828995e+002, 2.57995288e+003
-1.51740026e+001, 1.41340303e+001, 6.32222824e+001, 1.54747937e+003
1.64340706e+001, -1.69156227e+001, 4.28278885e+001, 2.19476978e+003
-3.86825728e+000, 4.48013449e+000, 2.30864471e+002, -2.10044507e+003
-1.44899483e+001, 1.35022049e+001, 6.18505554e+001, -5.72470215e+002
1.65054035e+001, -1.70365524e+001, 4.21728249e+001, 2.26072339e+003
-1.45334635e+001, 1.28476887e+001, 6.22076073e+001, -1.27094299e+003
-3.32393122e+000, 4.35400820e+000, 2.31225784e+002, -1.02017859e+003
-1.45676956e+001, 1.28398819e+001, 6.17617645e+001, -7.91906616e+002
1.77015324e+001, -1.66607304e+001, 4.21072807e+001, 1.49370789e+003
1.77746334e+001, -1.67460728e+001, 4.26827850e+001, 1.65479797e+003
-3.45983410e+000, 4.43006754e+000, 2.30513092e+002, -1.76663965e+003
1.79348698e+001, -1.70380783e+001, 4.22945061e+001, 1.59989600e+003
1.79098358e+001, -1.71279373e+001, 4.26720657e+001, 1.51897253e+003
-3.90133381e+000, 4.47398186e+000, 2.30376175e+002, -2.14294238e+003
-1.43351240e+001, 1.38775206e+001, 6.33279915e+001, -1.08440942e+003
1.78552094e+001, -1.70134697e+001, 4.30463982e+001, 1.75076575e+003
-3.16672611e+000, 4.20505381e+000, 2.30000000e+002, -4.89051086e+002
-3.05987811e+000, 4.01587534e+000, 2.30623337e+002, 1.03441139e+002
-1.51446924e+001, 1.41028519e+001, 6.26598663e+001, 1.00511163e+003
-1.45571394e+001, 1.34257298e+001, 6.22296829e+001, -5.55557739e+002
-3.93285990e+000, 4.46657133e+000, 2.28936264e+002, -1.84789636e+003
1.72156563e+001, -1.79435844e+001, 4.24143105e+001, 6.08019592e+002
1.76609802e+001, -1.77340183e+001, 4.26574020e+001, 2.17752609e+002
1.77298603e+001, -1.78001556e+001, 4.21176987e+001, 5.94076843e+002
-4.48568964e+000, 3.82780623e+000, 2.28976715e+002, 1.88615991e+003
1.73190899e+001, -1.78566856e+001, 4.29423409e+001, 4.87451141e+002
1.76440086e+001, -1.76346798e+001, 4.31336517e+001, 3.55404022e+002
-4.25257301e+000, 4.29230499e+000, 2.29285767e+002, -1.69238037e+002
1.79279308e+001, -1.74360428e+001, 4.22951241e+001, 1.18664661e+003
1.74201441e+000, 1.90545864e+001, 2.44831818e+002, 5.29892883e+002
1.78721428e+001, -1.73045921e+001, 4.28626404e+001, 1.23744666e+003
-3.84194756e+000, 4.48374796e+000, 2.29480698e+002, -2.25078223e+003
1.63304310e+001, -1.72486191e+001, 4.36498718e+001, 3.35678442e+003
1.64379196e+001, -1.74827766e+001, 4.41663742e+001, 2.97257153e+003
1.66869583e+001, -1.76901131e+001, 4.36987076e+001, 2.12355225e+003
-1.41159420e+001, 1.50765076e+001, 6.15431023e+001, 2.46191311e+001
1.79343438e+000, 1.86801586e+001, 2.44585556e+002, 1.25235681e+003
-3.65005207e+000, 4.48315573e+000, 2.30000000e+002, -2.51385083e+003
1.72956448e+001, -1.77270184e+001, 4.37813797e+001, 3.82421997e+002
-7.07389355e+000, -7.12057638e+000, 1.45593689e+002, 3.21246490e+002
1.69732151e+001, -1.77078915e+001, 4.43001175e+001, 7.07285339e+002
-3.45893526e+000, 4.42965841e+000, 2.29567032e+002, -1.89421851e+003
-7.05671406e+000, -7.07458496e+000, 1.46082397e+002, 3.54248291e+002
1.62420292e+001, -1.68948498e+001, 4.41330948e+001, 2.71452466e+003
1.65025272e+001, -1.64814835e+001, 4.38196068e+001, 6.28881348e+002
1.64679165e+001, -1.63503990e+001, 4.45042839e+001, 5.18274719e+002
1.63422909e+001, -1.68061485e+001, 4.35989227e+001, 2.24680151e+003
-1.40368252e+001, 1.43729219e+001, 6.23364449e+001, 7.57923279e+001
-8.23827648e+000, -8.21253109e+000, 1.44335098e+002, 1.35397961e+003
-8.18951321e+000, -8.20551300e+000, 1.44780487e+002, 1.18707593e+003
-7.93790007e+000, -8.38667870e+000, 1.44530792e+002, -2.70358643e+002
-1.44547453e+001, 1.37422991e+001, 6.19469948e+001, -4.43207275e+002
1.75286827e+001, -1.64849072e+001, 4.36586990e+001, 1.74777771e+003
1.73397884e+001, -1.63351383e+001, 4.41125298e+001, 1.17827075e+003
1.76625195e+001, -1.66825371e+001, 4.41078186e+001, 1.75846301e+003
-3.53723550e+000, 4.45846128e+000, 2.29095215e+002, -2.01776843e+003
-8.35813141e+000, -7.90530920e+000, 1.45000290e+002, 2.49092627e+003
-8.40232658e+000, -7.86769056e+000, 1.44600403e+002, 2.58518921e+003
1.77865734e+001, -1.69585743e+001, 4.36163788e+001, 1.72151135e+003
-1.43324795e+001, 1.42145853e+001, 6.15909805e+001, -7.61721008e+002
-4.47530365e+000, 3.89571190e+000, 2.18711975e+002, 2.08972217e+003
-4.45132399e+000, 3.98416495e+000, 2.19299362e+002, 1.80859570e+003
-4.44080973e+000, 3.48533821e+000, 2.19233505e+002, 1.92510156e+003
1.65357647e+001, -1.75465908e+001, 4.47656975e+001, 2.20487671e+003
1.62447815e+001, -1.72209988e+001, 4.46120605e+001, 3.36784839e+003
1.66502705e+001, -1.75424118e+001, 4.54475975e+001, 1.59468896e+003
-8.31416130e+000, -8.33612156e+000, 1.42753601e+002, 1.05245398e+003
3.06391788e+000, -1.17524252e+001, 2.21558121e+002, 1.59239258e+002
1.70395699e+001, -1.76155300e+001, 4.49264603e+001, 3.63500824e+002
-1.27756538e+001, 1.48237867e+001, 6.22906799e+001, 3.12209961e+002
-8.35103226e+000, -8.37611198e+000, 1.42142761e+002, 1.04813916e+003
3.44737077e+000, -1.07822266e+001, 2.21767807e+002, -5.94643005e+002
3.41768312e+000, -9.56915855e+000, 2.22066818e+002, -1.20266321e+003
3.67377615e+000, -9.39492416e+000, 2.21861923e+002, -1.36587732e+003
3.57660913e+000, -9.95692635e+000, 2.21876053e+002, -5.24069580e+002
-1.39049892e+001, 1.47080498e+001, 6.28223343e+001, 1.20308739e+002
3.60971546e+000, -9.17317009e+000, 2.21639084e+002, -2.40938257e+003
3.72203803e+000, -8.71946335e+000, 2.21978134e+002, -8.10308533e+002
3.62939191e+000, -8.28097725e+000, 2.21793137e+002, -1.21909167e+003
3.75855851e+000, -8.14766121e+000, 2.22030899e+002, -9.66709290e+002
-2.16895638e+001, 2.27297535e+001, 1.34385548e+001, -1.32872180e+003
-1.48914757e+001, 1.54682426e+001, 6.21074638e+001, -3.08674146e+003
-2.13900089e+001, 2.23798923e+001, 1.39213543e+001, -4.25819397e+001
3.14781475e+000, -9.94727612e+000, 2.21914597e+002, -8.56382385e+002
9.96990299e+000, 9.98542595e+000, 1.16544189e+002, -2.76668365e+002
-2.17638092e+001, 2.27240429e+001, 1.40746469e+001, -2.54890698e+003
3.42050910e+000, -1.03347483e+001, 2.21890366e+002, -9.70505554e+002
-1.40735388e+001, 1.50462103e+001, 6.19524689e+001, 1.81468323e+002
3.17183256e+000, -9.45566273e+000, 2.22011429e+002, -3.40334900e+002
9.92589188e+000, 9.95481300e+000, 1.17130318e+002, -3.71014618e+002
-2.28488731e+001, 2.29216671e+001, 1.24759941e+001, -8.11706161e+001
-2.29153194e+001, 2.30310574e+001, 1.20182505e+001, -5.85930481e+002
1.00570011e+001, 1.00522776e+001, 1.15326241e+002, -2.96846832e+002
1.00857630e+001, 1.00805206e+001, 1.14873917e+002, -3.47892426e+002
3.29598570e+000, -9.33642483e+000, 2.21518600e+002, 3.42983185e+002
-2.30064602e+001, 2.26229782e+001, 1.26472635e+001, 2.59033936e+003
-1.56809521e+001, 1.52042217e+001, 5.26794472e+001, -4.68874390e+002
-1.62209587e+001, 1.52582455e+001, 5.24231720e+001, -5.08767853e+002
-1.61304817e+001, 1.51715508e+001, 5.30917778e+001, -3.12254181e+002
