[CoordFrame]
Coordinate Frame 1
Option = Axis Points
Coord Frame Type = Cartesian
Origin Point = -25.882 [m], -96.593 [m], 0 [m]
Axis 3 Point = -25.882 [m], -96.593 [m], 1 [m]
Plane 13 Point = 1 [m], -96.593 [m], 0 [m]
Reference Coord Frame = Coord 0

[Name]
fsi

[Reference CoordFrame]
Coordinate Frame 1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ]
1.72991943e+000, 1.97536621e+001, 2.39710892e+002, -1.13421521e+003
1.59040642e+000, 1.95174408e+001, 2.39540863e+002, -2.20696136e+002
2.83765984e+000, 1.36133041e+001, 2.40833084e+002, -1.99356885e+003
2.73795319e+000, 1.38439407e+001, 2.41189911e+002, -1.96978308e+003
2.82408142e+000, 1.41449203e+001, 2.40883331e+002, -1.97389001e+003
2.88600540e+000, 1.29926987e+001, 2.40955917e+002, -1.91046521e+003
2.91061401e+000, 1.32528610e+001, 2.41203430e+002, -1.83897253e+003
2.67252350e+000, 1.42720261e+001, 2.41091385e+002, -1.58147070e+003
2.37275696e+000, 1.47801971e+001, 2.40996262e+002, -8.88357361e+002
2.40824890e+000, 1.39445648e+001, 2.41181778e+002, -1.55814612e+003
2.49885941e+000, 1.51875153e+001, 2.42888199e+002, -1.21066138e+003
2.24441528e+000, 1.54859238e+001, 2.43046341e+002, 6.65795898e+002
2.29313660e+000, 1.49210434e+001, 2.42812683e+002, 5.17989929e+002
2.13248634e+000, 1.57828217e+001, 2.43405121e+002, -1.88488281e+002
2.19222832e+000, 1.53005219e+001, 2.43202179e+002, -3.60903687e+002
2.77609825e+000, 1.15727997e+001, 2.41816727e+002, -2.02903198e+003
2.56280327e+000, 1.16338272e+001, 2.41653992e+002, -3.72149200e+002
2.79527473e+000, 1.17540970e+001, 2.41776199e+002, -1.93060815e+003
3.03551483e+000, 1.17000122e+001, 2.41694748e+002, -1.62394202e+003
3.15866852e+000, 1.11689529e+001, 2.41727417e+002, -1.73181909e+003
3.10518456e+000, 1.05197372e+001, 2.42050766e+002, -1.33536792e+003
3.01436043e+000, 1.09766769e+001, 2.41383179e+002, -2.12680298e+003
2.78768539e+000, 1.21961441e+001, 2.41967209e+002, -2.42375513e+003
2.98122597e+000, 1.19641113e+001, 2.41650665e+002, -1.59625098e+003
2.89360619e+000, 1.26602936e+001, 2.41898712e+002, -2.08018262e+003
2.77310181e+000, 1.23750687e+001, 2.41617233e+002, -2.54859717e+003
2.23770905e+000, 1.81877213e+001, 2.44344193e+002, -1.32179834e+003
2.14859772e+000, 1.85066910e+001, 2.44706604e+002, -2.03938684e+003
2.14924431e+000, 1.85814972e+001, 2.44439224e+002, -3.37799469e+002
2.00395203e+000, 1.80977631e+001, 2.44168365e+002, 1.37577179e+002
-1.17885590e+000, 2.39707260e+001, 2.47087357e+002, -2.33780615e+003
-1.25183487e+000, 2.34260406e+001, 2.46644897e+002, -1.66369763e+003
-1.28581238e+000, 2.33757629e+001, 2.46879974e+002, -1.35779724e+003
-1.48750114e+000, 2.46072311e+001, 2.47241913e+002, 4.58510376e+002
-1.52548027e+000, 2.41886215e+001, 2.46999588e+002, 4.45537201e+002
-1.35939217e+000, 2.43859863e+001, 2.46956573e+002, -3.28769196e+002
-1.74238777e+000, 2.24489059e+001, 2.46317230e+002, 6.65367676e+002
-1.63598251e+000, 2.27061386e+001, 2.46247055e+002, 4.77622406e+002
-1.62230682e+000, 2.33017349e+001, 2.46585281e+002, 1.93405472e+002
-1.34201241e+000, 2.39003601e+001, 2.46740845e+002, -8.52985901e+002
-1.46646881e+000, 2.38265381e+001, 2.47115128e+002, -4.58018951e+002
-2.04761505e+000, 1.95518341e+001, 2.47794662e+002, 5.70774841e+002
-1.87483978e+000, 1.91631317e+001, 2.47614029e+002, -6.49294495e+002
-1.83793259e+000, 1.97294312e+001, 2.47765152e+002, -3.87954102e+002
-2.10920525e+000, 1.92052155e+001, 2.47900833e+002, -6.91839172e+002
-2.06756783e+000, 1.96604767e+001, 2.47989609e+002, -5.72918274e+002
-1.16786995e+001, 1.87752762e+001, 3.21189346e+001, 1.36799646e+003
-1.16009979e+001, 1.82868195e+001, 3.22110023e+001, 1.09417468e+003
-1.20013046e+001, 1.82688065e+001, 3.21909943e+001, 1.04438806e+003
2.43580723e+001, 2.33356476e+001, 4.26300907e+000, -3.03204590e+003
2.41017628e+001, 2.31670380e+001, 4.68512726e+000, -3.76062036e+003
2.45133591e+001, 2.35753174e+001, 5.05506229e+000, -9.92292664e+002
2.46799870e+001, 2.37021790e+001, 4.06729031e+000, -7.74751343e+002
2.46468124e+001, 2.38527603e+001, 4.59090853e+000, -4.47785248e+002
-1.11132317e+001, 1.45644455e+001, 6.17644997e+001, 9.15362610e+002
-1.14677238e+001, 1.46804886e+001, 6.17082977e+001, 1.07881519e+003
-1.14557724e+001, 1.44709854e+001, 6.18898430e+001, 8.12553406e+002
-9.58853912e+000, 1.44504318e+001, 6.20139122e+001, 9.22486389e+002
-9.66891479e+000, 1.46307755e+001, 6.22749825e+001, 8.88140320e+002
-9.17300415e+000, 1.45159149e+001, 6.21874962e+001, 9.06688660e+002
-8.86064148e+000, 1.50121384e+001, 6.21456757e+001, 1.23781104e+003
-8.54359818e+000, 1.46980438e+001, 6.22952652e+001, 8.01252930e+002
-1.47623672e+001, 1.54839401e+001, 6.20932884e+001, -1.21862732e+003
-1.51347847e+001, 1.54335938e+001, 6.17983170e+001, 3.58430817e+002
-1.46816521e+001, 1.55317841e+001, 6.16218491e+001, -1.84206189e+003
-1.52786674e+001, 1.52513123e+001, 6.21287460e+001, 1.98209045e+003
-1.54726257e+001, 1.51539383e+001, 6.15414619e+001, 2.75674658e+003
-4.45364571e+000, 1.47099228e+001, 6.22972984e+001, 8.48498291e+002
-4.06900406e+000, 1.49473877e+001, 6.22255440e+001, 1.06973401e+003
-4.28398895e+000, 1.45003738e+001, 6.21661911e+001, 9.49490173e+002
-3.04314613e+000, 1.49223557e+001, 6.22452888e+001, 9.66617493e+002
-3.10122871e+000, 1.50313797e+001, 6.18961868e+001, 1.29645313e+003
-2.53082275e+000, 1.48840332e+001, 6.22683716e+001, 1.08411218e+003
-3.49550247e+000, 1.50332870e+001, 6.20984001e+001, 1.04852393e+003
-3.37992859e+000, 1.49755783e+001, 6.18022270e+001, 1.39062695e+003
-2.14874649e+000, 1.50024185e+001, 6.21620293e+001, 1.17335071e+003
-1.67295837e+000, 1.46026154e+001, 6.22611237e+001, 8.94769165e+002
-2.25032234e+000, 1.44999466e+001, 6.21656418e+001, 8.60293579e+002
-8.98097229e+000, 8.19146729e+000, 1.35749146e+002, 2.33769385e+003
-8.84676743e+000, 8.71106720e+000, 1.35486633e+002, 1.93587402e+003
-8.83271027e+000, 8.64675903e+000, 1.36044876e+002, 1.71376819e+003
-8.46163177e+000, 8.95482635e+000, 1.35697540e+002, -1.12963464e+003
-8.28803635e+000, 8.93452454e+000, 1.36434769e+002, -1.80194739e+003
-4.68564796e+000, -4.70080566e+000, 1.83713791e+002, -6.66875793e+002
-5.24233818e+000, -4.45171356e+000, 1.84144821e+002, 1.20302971e+002
-5.14251518e+000, -4.50699615e+000, 1.83339554e+002, -6.10034973e+002
-4.45006561e+000, -5.19152832e+000, 1.84137024e+002, 8.16953674e+002
-4.65899086e+000, -4.67630005e+000, 1.84120514e+002, -1.52406082e+002
-5.61545372e+000, -5.42242432e+000, 1.70759995e+002, -1.69960156e+003
-5.62038231e+000, -5.47844696e+000, 1.70213821e+002, -1.54949390e+003
-5.40349388e+000, -5.71668243e+000, 1.70342102e+002, 2.83337250e+002
-6.10268402e+000, -5.31304932e+000, 1.70486069e+002, -1.59087097e+003
-6.18640518e+000, -5.35105133e+000, 1.69976349e+002, -7.00928223e+002
-1.00595093e+000, 6.52631378e+000, 1.59658463e+002, 7.80364685e+002
-4.61530685e-001, 6.52011108e+000, 1.59651535e+002, 7.48667236e+002
-6.55336380e-001, 6.45036316e+000, 1.59414612e+002, 7.36579041e+002
0.00000000e+000, 6.44971466e+000, 1.59419846e+002, 6.13208923e+002
-3.93720627e-001, 6.66270447e+000, 1.59168106e+002, 1.00350751e+003
-6.48626328e-001, 6.68515015e+000, 1.59749313e+002, 8.23194824e+002
-9.65784073e-001, 7.00973511e+000, 1.59601410e+002, 8.21500793e+002
0.00000000e+000, 6.74747467e+000, 1.59755859e+002, 7.47360840e+002
-1.92611313e+000, 7.00297546e+000, 1.59613037e+002, 8.16957825e+002
-2.02900505e+000, 6.77925873e+000, 1.59754013e+002, 6.95975891e+002
-2.01000595e+000, 6.52672577e+000, 1.59658859e+002, 8.00230835e+002
-1.61961746e+000, 6.52767181e+000, 1.59659897e+002, 8.14373352e+002
-1.35523224e+000, 6.47367859e+000, 1.59333389e+002, 7.69434875e+002
-1.57887840e+000, 6.63441467e+000, 1.59178162e+002, 1.04216760e+003
6.76894188e+000, -1.97994995e+000, 1.59755035e+002, -1.09950537e+003
6.62922478e+000, -1.34800720e+000, 1.59731262e+002, -1.96119888e+002
6.92280006e+000, -2.00096130e+000, 1.59212708e+002, -1.55013062e+002
6.47949409e+000, -1.86882782e+000, 1.59321289e+002, 1.71219507e+003
-9.70797729e+000, -1.03619537e+001, 1.13806366e+002, -1.72857520e+003
-1.01398087e+001, -1.01094284e+001, 1.14206787e+002, 9.03741455e+000
-9.60539246e+000, -1.03241043e+001, 1.14469437e+002, -1.37872668e+003
-1.00776978e+001, -1.01018829e+001, 1.14760948e+002, 2.35082188e+001
-1.03149033e+001, -9.69944000e+000, 1.14479744e+002, 2.49502319e+003
-9.76566696e+000, -8.93999481e+000, 1.13022217e+002, 3.93921631e+002
-1.01612663e+001, -9.11829376e+000, 1.13035324e+002, 2.14281860e+003
-9.98556137e+000, -9.01916504e+000, 1.12574944e+002, 9.20048157e+002
-9.58026123e+000, -8.96890259e+000, 1.12614594e+002, -1.23879753e+002
-9.85076523e+000, -9.00754547e+000, 1.11994942e+002, 4.76999908e+002
-1.02178650e+001, -1.08512802e+001, 9.27503281e+001, 1.22386121e+003
-1.03433037e+001, -1.06043091e+001, 9.22780609e+001, 1.11203320e+003
-1.02399864e+001, -1.09829559e+001, 9.22989655e+001, 1.11150598e+003
-1.03228951e+001, -1.07139359e+001, 9.19096146e+001, 1.09277893e+003
-1.07139397e+001, -1.03228912e+001, 9.19096146e+001, 7.83609985e+002
-1.83766365e+001, -8.82221222e+000, 3.17268162e+001, 1.39254089e+003
-1.83244820e+001, -9.00391388e+000, 3.22430344e+001, 6.52913086e+002
-1.83306732e+001, -8.60723877e+000, 3.22472229e+001, 6.29457825e+002
-1.87748413e+001, -7.67277527e+000, 3.18800297e+001, 2.55999121e+003
-1.86868515e+001, -7.18467712e+000, 3.17657089e+001, 2.35872729e+003
2.64004135e+000, 2.43323517e+001, 2.14826950e+002, -3.02775317e+003
2.68201065e+000, 2.37992630e+001, 2.14836472e+002, -2.48049121e+003
2.62266541e+000, 2.39861298e+001, 2.15218994e+002, -2.44357471e+003
2.29514122e+000, 2.35614548e+001, 2.14740768e+002, -1.02941429e+002
2.31375694e+000, 2.41542511e+001, 2.14715027e+002, -6.67266296e+002
-2.08270645e+000, 2.53190308e+001, 2.15170212e+002, -1.65507837e+003
-2.02908516e+000, 2.55200882e+001, 2.14913239e+002, -2.15140356e+003
-2.16210365e+000, 2.56903610e+001, 2.15263412e+002, -2.32913965e+003
5.46923637e+000, 3.43482971e+000, 1.84480667e+002, -7.57180786e+002
5.35174751e+000, 3.72183228e+000, 1.84195770e+002, -1.70674487e+003
5.44221687e+000, 3.14083099e+000, 1.84305054e+002, -1.78964539e+003
5.39068413e+000, 3.25566864e+000, 1.84642365e+002, -1.34888647e+003
5.26000595e+000, 3.78813934e+000, 1.84723389e+002, -1.51172913e+003
5.05826759e+000, 3.40430450e+000, 1.84713547e+002, -2.09551636e+003
4.89156342e+000, 3.63217163e+000, 1.84541077e+002, 4.18384674e+002
5.51303101e+000, 5.56838989e+000, 1.86908447e+002, -1.00412402e+003
5.76722527e+000, 5.15454865e+000, 1.86612167e+002, -7.67894211e+001
5.73325157e+000, 5.07035828e+000, 1.87244827e+002, 9.47549343e+000
4.88731384e+000, 5.76116943e+000, 1.86604431e+002, -1.38041101e+003
5.49812508e+000, 5.64469910e+000, 1.86351608e+002, -1.02660364e+003
4.89472771e+000, 1.17195892e+000, 1.84549133e+002, 4.33494843e+002
5.11549377e+000, 1.04518890e+000, 1.84141998e+002, 1.30105627e+003
5.00078201e+000, 1.50139618e+000, 1.84190933e+002, 1.81247864e+003
3.47088814e+000, 5.39259338e+000, 1.84640289e+002, 1.41492334e+003
3.17042542e+000, 4.95881653e+000, 1.84646774e+002, 1.19881885e+003
3.01930809e+000, 5.29060364e+000, 1.84711975e+002, 1.17254919e+003
3.77076530e+000, 5.36178589e+000, 1.84203888e+002, 1.78835669e+003
4.02270317e+000, 5.40821075e+000, 1.84622192e+002, 1.67598938e+003
4.29924011e+000, 5.25601196e+000, 1.87335129e+002, 1.98378760e+003
4.54815292e+000, 5.57807159e+000, 1.87593765e+002, -3.90611382e+001
4.28366089e+000, 5.25460052e+000, 1.87749893e+002, 1.95911353e+003
4.94178963e+000, 5.68695831e+000, 1.88034821e+002, -1.87847986e+003
4.43079567e+000, 5.47611237e+000, 1.88107544e+002, 6.61965271e+002
3.92316246e+000, 4.89187622e+000, 1.84330963e+002, 1.69154285e+003
3.47424507e+000, 4.91484070e+000, 1.84283127e+002, 1.49555286e+003
3.68649101e+000, 4.97866058e+000, 1.84664948e+002, 1.45533435e+003
3.08199692e+000, 5.36342621e+000, 1.84205399e+002, 1.38347620e+003
-9.90085602e-001, 5.40860748e+000, 1.84251175e+002, 1.06653564e+003
-1.47799110e+000, 5.36342621e+000, 1.84205399e+002, 1.05102148e+003
-1.38971710e+000, 4.97243500e+000, 1.84213272e+002, 9.16137329e+002
4.99728966e+000, 5.42372894e+000, 1.91440674e+002, -3.32257178e+003
5.18835449e+000, 5.27561188e+000, 1.91792999e+002, -2.14640771e+003
4.61874199e+000, 5.45503998e+000, 1.91584885e+002, -2.64553833e+003
5.12872314e+000, 5.40051270e+000, 1.91013931e+002, -2.56411230e+003
5.32289696e+000, 5.20588684e+000, 1.91259445e+002, -1.30297644e+003
5.10802078e+000, 4.06974030e+000, 1.94687958e+002, -4.78299500e+002
5.26338196e+000, 4.65024567e+000, 1.94605270e+002, 7.41026917e+001
5.22742653e+000, 4.25772858e+000, 1.94372498e+002, 2.40723248e+001
3.63550568e+000, -3.90467072e+000, 1.98643036e+002, 2.18235864e+003
3.72368813e+000, -3.84012604e+000, 1.98218262e+002, 2.12115479e+003
3.99457741e+000, -3.62247467e+000, 1.98297256e+002, -1.10289136e+003
3.55858040e+000, -4.40235138e+000, 1.98431641e+002, 2.38557178e+003
3.58790016e+000, -4.29894257e+000, 1.97830414e+002, 2.69442847e+003
-3.49940491e+000, 3.05482483e+000, 2.34335052e+002, -1.32263367e+003
-3.32169342e+000, 3.14804077e+000, 2.33723862e+002, -6.60134583e+002
-3.76700592e+000, 3.01096344e+000, 2.33755066e+002, -2.20182690e+003
-3.25432968e+000, 3.20226288e+000, 2.34878479e+002, -3.34946625e+002
-3.13346672e+000, 3.34165955e+000, 2.34218231e+002, 2.62259277e+002
-4.10403442e+000, 3.10101318e+000, 2.35469635e+002, -1.97279150e+003
-4.14406395e+000, 3.12436676e+000, 2.35974609e+002, -1.44734045e+003
-3.74727249e+000, 3.01026154e+000, 2.35853394e+002, -2.34307861e+003
-4.16488266e+000, 3.13793945e+000, 2.34896469e+002, -1.53725696e+003
-4.32922554e+000, 3.28997803e+000, 2.35458221e+002, 1.89816208e+002
-4.37952423e+000, 3.36230469e+000, 2.34901093e+002, 1.08367346e+003
-4.29037285e+000, 3.24569702e+000, 2.34335556e+002, -4.53903931e+002
-4.48177147e+000, 3.64407349e+000, 2.34347015e+002, 2.09164331e+003
-4.47608376e+000, 3.89239502e+000, 2.32324371e+002, 2.68005615e+003
-4.33832932e+000, 4.19797516e+000, 2.32552307e+002, 1.69524719e+003
-4.46570969e+000, 3.93653107e+000, 2.32865356e+002, 2.55417480e+003
-4.41383362e+000, 4.07625580e+000, 2.32052643e+002, 2.17897534e+003
-4.48406982e+000, 3.66081238e+000, 2.32020370e+002, 2.15512500e+003
-4.37174988e+000, 3.34897614e+000, 2.33774872e+002, 1.00889404e+003
-4.16369057e+000, 3.13706970e+000, 2.33764893e+002, -1.46357361e+003
-4.33287048e+000, 3.29496765e+000, 2.33207367e+002, 3.00468109e+002
-4.48350143e+000, 3.65667725e+000, 2.33265686e+002, 2.21666968e+003
3.54488182e+000, 4.46115112e+000, 2.37324829e+002, -1.63688696e+003
3.29601097e+000, 4.33363342e+000, 2.36827728e+002, 8.31599487e+002
3.49598503e+000, 4.44485474e+000, 2.36584457e+002, -1.37326599e+003
3.19060326e+000, 4.23315430e+000, 2.37341675e+002, 1.79023608e+003
3.08483887e+000, 4.07332611e+000, 2.36675095e+002, 2.27060352e+003
1.39894152e+001, -1.41235352e+001, 6.33354645e+001, 2.42178638e+003
1.38598232e+001, -1.41504288e+001, 6.38803101e+001, 2.62106274e+003
1.38190279e+001, -1.45627594e+001, 6.34822578e+001, 3.33908862e+003
1.39762287e+001, -1.50005112e+001, 6.32277222e+001, 2.30879053e+003
1.38970032e+001, -1.44631348e+001, 6.29850769e+001, 3.25764185e+003
1.33923855e+001, -1.35685272e+001, 6.79716187e+001, 1.88460767e+003
1.33531685e+001, -1.39010468e+001, 6.73667068e+001, 2.75038135e+003
1.36120710e+001, -1.34612274e+001, 6.75058899e+001, 7.44610535e+002
1.15984983e+001, 1.26118927e+001, 8.21027451e+001, 1.22292065e+003
1.15891142e+001, 1.24089584e+001, 8.13656921e+001, 2.61237598e+003
1.18267221e+001, 1.28696060e+001, 8.15486526e+001, 6.95437012e+001
1.16266747e+001, 1.22144699e+001, 8.11215591e+001, 2.56505273e+003
1.16922998e+001, 1.26772232e+001, 8.10872955e+001, 2.13985693e+003
1.26296015e+001, 1.17210007e+001, 8.47064590e+001, 9.11761475e+001
1.27031918e+001, 1.18482208e+001, 8.42424316e+001, 8.08871918e+001
1.23458910e+001, 1.13189545e+001, 8.45313110e+001, -1.42977368e+003
1.25797663e+001, 1.19780426e+001, 8.52439728e+001, 5.78223381e+001
1.26162090e+001, 1.21812286e+001, 8.46730347e+001, 6.96347656e+001
9.63414192e+000, 1.00432205e+001, 1.18089485e+002, -2.31542920e+003
9.69295311e+000, 9.97769165e+000, 1.18484039e+002, -1.92465137e+003
9.30790329e+000, 1.00801086e+001, 1.18328224e+002, -2.48616089e+003
9.32914162e+000, 1.01305923e+001, 1.17505501e+002, -2.56613745e+003
8.97560501e+000, 9.99566650e+000, 1.17860199e+002, -6.69542236e+001
8.93682480e+000, 9.97775269e+000, 1.17316994e+002, -2.93473358e+002
8.67897797e+000, 9.55611420e+000, 1.17328667e+002, 2.41309888e+003
8.86000824e+000, 9.90184021e+000, 1.16950050e+002, 8.69183777e+002
-3.18856621e+000, 3.26952362e+000, 2.30883453e+002, -2.35596603e+002
-3.01234055e+000, 3.70285797e+000, 2.30624649e+002, 3.94963318e+002
-3.13875389e+000, 3.33441925e+000, 2.30507507e+002, 2.78759064e+002
-3.18009949e+000, 3.27861786e+000, 2.30000000e+002, 4.74963951e+001
-3.35988235e+000, 3.12231445e+000, 2.30470337e+002, -8.85279236e+002
5.80359840e+000, 5.28569794e+000, 1.85772964e+002, -2.91492950e+002
5.80720901e+000, 4.91474152e+000, 1.85782898e+002, -5.11148338e+001
5.78701210e+000, 5.24800873e+000, 1.86098907e+002, -2.16945313e+002
5.53459358e+000, 5.67288971e+000, 1.85848938e+002, -1.04634619e+003
5.59113503e+000, 5.67989349e+000, 1.85391434e+002, -1.55933972e+003
5.70804024e+000, 6.75027466e+000, 1.67008728e+002, 1.05314539e+003
6.23656464e+000, 6.98809814e+000, 1.67390747e+002, -2.11370288e+003
5.74793053e+000, 6.79079437e+000, 1.67596924e+002, 3.99575226e+002
5.73014641e+000, 6.76954651e+000, 1.66415466e+002, 1.38726794e+003
5.54804039e+000, 6.34803009e+000, 1.66768173e+002, 2.46409082e+003
5.57582092e+000, 6.35485840e+000, 1.66310379e+002, 2.51873901e+003
6.81419182e+000, 5.76955414e+000, 1.66388611e+002, -1.30252502e+003
6.63397217e+000, 5.65845490e+000, 1.65976212e+002, -2.41484302e+003
6.47432899e+000, 5.57279205e+000, 1.66720917e+002, -2.74791748e+003
6.98098946e+000, 5.97501373e+000, 1.66018036e+002, -5.14155212e+002
7.02241135e+000, 6.11939240e+000, 1.66454239e+002, -3.06163845e+001
7.00585175e+000, 7.05895996e+000, 1.63247375e+002, -1.78679248e+003
7.05092812e+000, 6.93289948e+000, 1.63853928e+002, -1.45409192e+003
6.48017311e+000, 7.23467255e+000, 1.63478455e+002, -2.36361694e+003
7.18331718e+000, 6.53189850e+000, 1.64222672e+002, -1.74364243e+002
7.22023964e+000, 6.60332489e+000, 1.63570862e+002, -1.85195984e+002
5.67332458e+000, 6.30024719e+000, 1.64861008e+002, 2.11005591e+003
5.69690895e+000, 6.56198883e+000, 1.64574463e+002, 2.23663745e+003
5.71524048e+000, 6.71029663e+000, 1.65361938e+002, 1.87085352e+003
5.73735428e+000, 6.15973663e+000, 1.64508286e+002, 1.71174902e+003
5.91295433e+000, 5.86835480e+000, 1.64732254e+002, -1.01930077e+002
6.71917152e+000, -4.04588318e+000, 1.59157379e+002, 5.16521973e+002
6.52622032e+000, -3.76619720e+000, 1.59253418e+002, 1.87077051e+003
6.51958275e+000, -4.39875793e+000, 1.59260849e+002, 1.93486267e+003
6.96757698e+000, -4.52222443e+000, 1.59252182e+002, -1.47565216e+002
6.97817039e+000, -3.71582031e+000, 1.59264267e+002, -3.36263794e+002
-1.11003494e+001, 1.49188004e+001, 6.17523232e+001, 1.53073096e+003
-1.16209526e+001, 1.49368057e+001, 6.17654877e+001, 1.55058960e+003
2.44420166e+001, 2.35206757e+001, 2.85018992e+000, -3.82980200e+003
2.42909317e+001, 2.35935669e+001, 2.30020452e+000, -3.58893188e+003
2.39888878e+001, 2.35156021e+001, 2.86350727e+000, -2.64578491e+003
2.41390953e+001, 2.33894958e+001, 3.33571434e+000, -2.34990845e+003
2.46099720e+001, 2.35660858e+001, 3.44140911e+000, -1.92371228e+003
-2.30095291e+000, 1.49373703e+001, 2.46473770e+002, -1.91318286e+003
-2.21721649e+000, 1.53065567e+001, 2.46624374e+002, -2.19764526e+003
-2.53749275e+000, 1.51382294e+001, 2.46525009e+002, 7.46315125e+002
-2.33903503e+000, 1.43471222e+001, 2.46343460e+002, -1.39928015e+003
-2.26851463e+000, 1.48532028e+001, 2.46722122e+002, -2.14406543e+003
-2.89561653e+000, 8.54466248e+000, 2.42365891e+002, -1.27714209e+003
-2.97493362e+000, 7.88995361e+000, 2.42538162e+002, -1.33332397e+003
-3.48294258e+000, 8.35269928e+000, 2.42463409e+002, -7.62942505e+002
-3.38674164e+000, 9.10283661e+000, 2.42289230e+002, 7.97737610e+002
4.31502533e+000, -1.50091782e+001, 6.21508560e+001, 2.09853784e+003
4.60978127e+000, -1.49604263e+001, 6.17863159e+001, 2.18209546e+003
4.05742836e+000, -1.49594574e+001, 6.17853661e+001, 2.17664648e+003
4.30740738e+000, -1.45855637e+001, 6.17494698e+001, 2.29631494e+003
3.65198898e+000, -1.46175537e+001, 6.17308350e+001, 2.29032959e+003
1.34032536e+001, -1.47724380e+001, 6.22991028e+001, 2.80768115e+003
1.28901711e+001, -1.45506821e+001, 6.22241440e+001, 2.67652173e+003
1.34616022e+001, -1.44605026e+001, 6.20784187e+001, 3.06042871e+003
1.38115597e+001, -1.49718933e+001, 6.22018738e+001, 2.68429932e+003
1.39683867e+001, -1.47500000e+001, 6.22999992e+001, 3.07281421e+003
-1.22536354e+001, 1.26963120e+001, 7.63520737e+001, 6.58212646e+002
-1.24361496e+001, 1.25229645e+001, 7.59317322e+001, 8.83110886e+001
-1.24844246e+001, 1.23469696e+001, 7.64654465e+001, 1.08260551e+002
-4.48222351e+000, -6.66030121e+000, 1.59742813e+002, 9.37870605e+002
-4.04234505e+000, -6.70845032e+000, 1.59753281e+002, 1.00942450e+003
-4.36242485e+000, -6.97502136e+000, 1.59651276e+002, 8.81773804e+002
-3.92908096e+000, -6.46155548e+000, 1.59546616e+002, 1.02877991e+003
-3.55512619e+000, -6.46240997e+000, 1.59362549e+002, 1.29800293e+003
-3.59728432e+000, -6.71130371e+000, 1.59753571e+002, 1.08227795e+003
-4.22644806e+000, -6.52351379e+000, 1.59256363e+002, 1.38456543e+003
-3.27247047e+000, -6.84878540e+000, 1.59173691e+002, 1.57422998e+003
-3.69403648e+000, -6.73061371e+000, 1.59156418e+002, 1.61932214e+003
-3.13457298e+000, -6.63310242e+000, 1.59178772e+002, 1.67040173e+003
-5.94406891e+000, -6.56272125e+000, 1.60576157e+002, 7.63367920e+002
-6.09770775e+000, -7.13981628e+000, 1.60809555e+002, 4.06357544e+002
-5.90722466e+000, -6.60053253e+000, 1.61050690e+002, 8.49315369e+002
-6.11954880e+000, -6.22406769e+000, 1.60298004e+002, 6.82907288e+002
-6.15438843e+000, -6.13512421e+000, 1.60691788e+002, 2.79296539e+002
-6.74747086e+000, -5.98743439e+000, 1.59755859e+002, -3.37163513e+002
-6.45184326e+000, -6.00006866e+000, 1.60215195e+002, -2.73707550e+002
-6.78384399e+000, -5.96449280e+000, 1.60195374e+002, 1.23805904e+001
-6.62882233e+000, -5.91243744e+000, 1.60952286e+002, -4.07148987e+002
-7.14006042e+000, -6.09972382e+000, 1.60583557e+002, 2.01128918e+003
5.21232033e+000, -5.29245758e+000, 1.91472137e+002, -2.73268707e+002
4.81419754e+000, -5.44386292e+000, 1.91773163e+002, -1.26099548e+003
5.21487808e+000, -5.23013306e+000, 1.91971893e+002, -1.82916672e+002
5.43353844e+000, -5.03099060e+000, 1.91176987e+002, 2.33643066e+002
5.43784142e+000, -4.90890503e+000, 1.91607635e+002, 3.36676422e+002
1.93124962e+000, -2.71046677e+001, 2.17927063e+002, 2.33981763e+003
1.97027397e+000, -2.76795654e+001, 2.17690277e+002, 2.13018115e+003
3.45424461e+000, -4.82180023e+000, 2.15198410e+002, -1.59054199e+003
3.36554146e+000, -5.09506989e+000, 2.14948441e+002, 4.28059937e+002
3.78861046e+000, -6.06765747e+000, 2.14768402e+002, 1.60685059e+002
3.81797791e+000, -6.17921448e+000, 2.15195389e+002, -9.40269287e+002
3.88450432e+000, -5.53154755e+000, 2.14835770e+002, -3.36386200e+002
3.41809464e+000, -6.29537201e+000, 2.14748917e+002, 1.52936218e+003
3.69371414e+000, -6.61697388e+000, 2.14730881e+002, -4.72852020e+001
2.94588852e+000, 1.15306396e+001, 2.15070038e+002, 6.63131561e+001
3.10615540e+000, 1.15379639e+001, 2.15269592e+002, -2.89040479e+003
3.05420494e+000, 1.12341537e+001, 2.15220596e+002, -2.20971338e+003
2.98306656e+000, 1.16204758e+001, 2.14832077e+002, 1.72285437e+003
3.00114059e+000, 1.19277344e+001, 2.15213943e+002, -9.23627991e+002
-2.73762131e+000, 2.35882111e+001, 2.18854523e+002, 1.14497070e+001
-2.61880875e+000, 2.38347778e+001, 2.18500519e+002, 7.00472839e+002
-2.58932114e+000, 2.41930161e+001, 2.18901825e+002, -8.88592224e+002
-2.26272964e+000, 2.39326782e+001, 2.18451065e+002, -1.75874097e+003
-2.58571434e+000, 2.42101822e+001, 2.18413773e+002, 7.68685547e+002
3.34659195e+000, 1.13692169e+001, 2.21093613e+002, -1.19298682e+003
3.27838326e+000, 1.08808899e+001, 2.21178909e+002, -3.79506012e+002
3.49195862e+000, 1.11018906e+001, 2.21239731e+002, -1.84344568e+003
