[CoordFrame]
Coordinate Frame 1
Option = Axis Points
Coord Frame Type = Cartesian
Origin Point = -70.71 [m], -70.71 [m], 0 [m]
Axis 3 Point = -70.71 [m], -70.71 [m], 1 [m]
Plane 13 Point = 0 [m], -70.71 [m], 0 [m]
Reference Coord Frame = Coord 0

[Name]
fsi

[Reference CoordFrame]
Coordinate Frame 1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ]
6.61347198e+000, -7.53755188e+000, 1.50353561e+002, 1.15246484e+003
7.60998154e+000, -8.43973541e+000, 1.44256714e+002, -9.02527649e+002
7.09213638e+000, -8.10771179e+000, 1.43962540e+002, 2.50437790e+002
-2.68499756e+000, 1.54106712e+001, 2.20562134e+002, 1.73510284e+001
7.59871674e+000, -8.47251129e+000, 1.43595795e+002, -9.21549500e+002
8.03606033e+000, -8.39671326e+000, 1.43966797e+002, -8.71112442e+001
8.04738998e+000, -8.34858704e+000, 1.44422165e+002, 5.98018608e+001
7.77684402e+000, -8.39762115e+000, 1.44902069e+002, -6.58705627e+002
-3.22412109e+000, 1.46473007e+001, 2.20452148e+002, 1.48944775e+003
7.12962723e+000, -8.16383362e+000, 1.46395981e+002, -8.07846313e+002
7.06962204e+000, -8.11512756e+000, 1.45907425e+002, -5.69930603e+002
6.86974716e+000, -7.44977570e+000, 1.45986343e+002, 1.87856702e+003
8.03889084e+000, -8.12934113e+000, 1.46549759e+002, 2.86237396e+002
7.51697159e+000, -8.28128815e+000, 1.46867920e+002, -4.11241486e+002
8.01876831e+000, -8.07952881e+000, 1.47116150e+002, 4.58827667e+002
8.23422241e+000, -7.67801666e+000, 1.47331192e+002, 4.23243439e+002
8.26797485e+000, -7.71629333e+000, 1.46782333e+002, 4.46450806e+002
7.63288879e+000, -8.23348236e+000, 1.47467026e+002, -1.40044632e+002
7.47588348e+000, -8.45493317e+000, 1.43050339e+002, -9.09639465e+002
7.23083878e+000, -8.27127075e+000, 1.42656021e+002, 2.92426453e+001
7.15607071e+000, -8.18418121e+000, 1.43302582e+002, 1.83790684e+001
7.95293808e+000, -8.50052643e+000, 1.43081161e+002, -2.22522675e+002
1.44166718e+001, 1.54575996e+001, 6.09152756e+001, 1.44502502e+003
1.44138145e+001, 1.54583549e+001, 6.03648109e+001, 1.83396899e+003
1.47589760e+001, 1.56548347e+001, 6.05344582e+001, 1.43070602e+002
1.42135735e+001, 1.52478600e+001, 6.15441628e+001, 1.89247009e+003
1.41180992e+001, 1.49001007e+001, 6.11030197e+001, 8.07180481e+002
-3.07212830e+000, 3.45533752e+000, 2.11291916e+002, 2.52412170e+002
-3.01085663e+000, 3.77442932e+000, 2.11823227e+002, -6.86093323e+002
-3.03463745e+000, 3.93791199e+000, 2.11238358e+002, -1.31317493e+003
1.46683922e+001, 1.55376930e+001, 6.15365829e+001, -4.02263153e+002
-3.29728699e+000, 4.33505249e+000, 2.11834183e+002, -1.00347699e+003
1.49452362e+001, 1.56152306e+001, 6.10220528e+001, -1.39213293e+003
-3.43482971e+000, 4.41945648e+000, 2.12667816e+002, -1.41940140e+002
-3.95396423e+000, 4.46138000e+000, 2.12692856e+002, 1.63312964e+003
-3.85779572e+000, 4.48200989e+000, 2.12146942e+002, 1.18523669e+003
1.42044449e+001, 1.49884949e+001, 6.04143410e+001, 8.97427307e+002
-3.83764648e+000, 4.48490143e+000, 2.13269608e+002, 1.35873132e+003
-3.05142212e+000, 3.99266815e+000, 2.12407333e+002, -1.11839661e+003
-3.09127808e+000, 4.08531952e+000, 2.12954056e+002, -1.25534204e+003
1.53792648e+001, 1.43619270e+001, 6.20301476e+001, -3.52335358e+002
1.50462112e+001, 1.40735359e+001, 6.19524689e+001, -5.57262817e+002
1.50898476e+001, 1.40749321e+001, 6.23223457e+001, -3.52299988e+002
-3.03721619e+000, 3.55417633e+000, 2.12295822e+002, -1.92068665e+002
-3.02645874e+000, 3.59733582e+000, 2.12871674e+002, -2.64109100e+002
1.53791618e+001, 1.44226799e+001, 6.25108261e+001, -4.39336823e+002
1.52370186e+001, 1.42041130e+001, 6.15868034e+001, -5.98181458e+002
1.55429115e+001, 1.47452927e+001, 6.15953484e+001, -1.01255127e+003
1.54843712e+001, 1.47387009e+001, 6.20903854e+001, -1.07522290e+003
1.45188332e+001, 1.55628510e+001, 5.94782333e+001, 1.60531555e+003
1.46588669e+001, 1.56567307e+001, 6.00114555e+001, 1.00608856e+003
1.43333855e+001, 1.53116570e+001, 5.99184074e+001, 1.63655310e+003
3.51062775e+000, 1.18010521e+001, 2.15076126e+002, -1.87662827e+002
3.41894531e+000, 1.18902473e+001, 2.14780807e+002, -4.78532959e+002
3.44861603e+000, 1.13563728e+001, 2.14775879e+002, -3.15199158e+002
1.42931595e+001, 1.48620453e+001, 5.98132935e+001, -1.12343567e+002
1.53990631e+001, 1.43707886e+001, 6.01572495e+001, -6.74036133e+002
1.54357910e+001, 1.43930435e+001, 6.09969749e+001, -6.93776917e+002
1.56609917e+001, 1.48005714e+001, 6.05703850e+001, -6.54029297e+002
1.55980301e+001, 1.50404015e+001, 6.10377617e+001, -1.45290234e+003
1.49354439e+001, 1.41995888e+001, 6.04373169e+001, -1.89149023e+003
1.47478333e+001, 1.41130219e+001, 6.11775246e+001, -1.39505579e+003
3.56026459e+000, 1.02658844e+001, 2.15181702e+002, -2.72283745e+001
3.55630493e+000, 1.07305603e+001, 2.14859970e+002, -4.55308319e+002
3.44881439e+000, 1.05791588e+001, 2.14739456e+002, -1.52676987e+002
1.56797905e+001, 1.47055740e+001, 5.99989433e+001, -4.52917419e+002
1.55848503e+001, 1.45385170e+001, 5.94633980e+001, -8.42314209e+002
3.58786774e+000, 1.05405083e+001, 2.15095032e+002, -2.41038971e+002
3.51004791e+000, 1.12527962e+001, 2.15160339e+002, -2.41380081e+002
1.48285522e+001, 1.42997589e+001, 5.98201675e+001, -1.85484082e+003
1.58815613e+001, 1.58176193e+001, 5.74406128e+001, -2.84804224e+003
1.59617729e+001, 1.58889198e+001, 5.68324165e+001, -2.60376636e+003
1.56445961e+001, 1.61614723e+001, 5.64686089e+001, -2.21078320e+003
3.64890289e+000, 8.83766556e+000, 2.15188705e+002, -5.79000305e+002
3.68102264e+000, 9.34199142e+000, 2.14970108e+002, -9.93721497e+002
1.61811676e+001, 1.55361137e+001, 5.64726448e+001, -1.60391345e+003
3.18599701e+000, 9.09089279e+000, 2.15212189e+002, 8.07950989e+002
1.58857536e+001, 1.48832626e+001, 5.81364861e+001, -5.05986450e+002
1.56589813e+001, 1.46172295e+001, 5.85391083e+001, -6.27885010e+002
1.59078064e+001, 1.50804558e+001, 5.86435509e+001, -8.54035461e+002
3.51275635e+000, 9.55620193e+000, 2.15262543e+002, -2.70116058e+002
1.54989052e+001, 1.45552101e+001, 5.79544792e+001, -7.71994446e+002
1.60274353e+001, 1.53686371e+001, 5.77144508e+001, -1.64333533e+003
3.62557983e+000, 9.96971130e+000, 2.14905350e+002, -7.00215515e+002
1.59363060e+001, 1.54000740e+001, 5.83007278e+001, -1.80471777e+003
3.60222626e+000, 1.00215225e+001, 2.15141342e+002, -1.47927065e+001
1.40735359e+001, 1.50462112e+001, 6.19524689e+001, 1.93897266e+003
1.44194527e+001, 1.54106331e+001, 6.20412598e+001, 7.34170898e+002
1.41618462e+001, 1.52060928e+001, 6.23545265e+001, 1.64966272e+003
1.45017548e+001, 1.54013138e+001, 6.25535851e+001, 5.82007446e+001
3.34912872e+000, 1.34464264e+001, 2.15183624e+002, 1.91565079e+002
1.49197807e+001, 1.54616699e+001, 6.21101799e+001, -2.12850977e+003
3.38892365e+000, 1.36851654e+001, 2.14933899e+002, -1.85135086e+002
1.14771690e+001, 1.46772652e+001, 6.17090988e+001, 1.81931595e+002
1.18856583e+001, 1.44522934e+001, 6.19630623e+001, 5.04924889e+001
2.68756104e+000, 1.53538589e+001, 2.14966690e+002, 1.28775317e+003
2.76316071e+000, 1.57099915e+001, 2.15223892e+002, 6.41728735e+000
2.76659393e+000, 1.51069679e+001, 2.15185837e+002, -1.37251419e+002
1.12794609e+001, 1.44662399e+001, 6.19028702e+001, 2.21337605e+001
3.18312836e+000, 1.49408035e+001, 2.15247253e+002, -1.19469841e+002
1.11659050e+001, 1.50442848e+001, 6.19418983e+001, 1.08657104e+003
3.06012726e+000, 1.40520210e+001, 2.15299484e+002, -3.38466125e+002
1.18243713e+001, 1.50499878e+001, 6.19986191e+001, 1.07375049e+003
3.30381775e+000, 1.39044456e+001, 2.15201447e+002, 1.00843254e+002
1.40426102e+001, 1.48321495e+001, 6.17115364e+001, 6.53795837e+002
1.37250214e+001, 1.48211327e+001, 6.17085915e+001, 4.48825165e+002
1.40735359e+001, 1.44746017e+001, 6.18810196e+001, -2.65843933e+002
1.34933739e+001, 1.45616455e+001, 6.17666321e+001, -3.36180084e+002
3.03106689e+000, 1.53177414e+001, 2.14703339e+002, 6.11506348e+002
1.34468575e+001, 1.50488281e+001, 6.19737740e+001, 1.59027551e+003
3.32449341e+000, 1.47537079e+001, 2.14968857e+002, -7.24664993e+001
1.48958168e+001, 1.53670387e+001, 6.27392349e+001, -2.70741089e+003
1.49304199e+001, 1.52809677e+001, 6.31543274e+001, -2.95338330e+003
3.24630737e+000, 1.44038734e+001, 2.15225586e+002, 2.38174725e+001
1.40836258e+001, 1.51269913e+001, 6.29023476e+001, 1.52411804e+003
1.39285049e+001, 1.49425850e+001, 6.34877777e+001, 1.67239807e+003
3.35370636e+000, 1.42366219e+001, 2.14938568e+002, -1.11893188e+002
1.50770493e+001, 1.40456543e+001, 6.28229790e+001, -4.35201447e+002
1.53582382e+001, 1.45324707e+001, 6.30423775e+001, -9.42610352e+002
1.51763840e+001, 1.41567650e+001, 6.36069946e+001, -4.11004364e+002
1.52795448e+001, 1.47073364e+001, 6.36066360e+001, -1.50307227e+003
1.53817787e+001, 1.49037971e+001, 6.26338425e+001, -2.18722852e+003
1.53036041e+001, 1.48930359e+001, 6.31210060e+001, -2.31579443e+003
-2.75897980e+000, 1.98169289e+001, 2.15292160e+002, -2.87019379e+002
-2.93408203e+000, 2.03639030e+001, 2.15114120e+002, 3.87031464e+002
-2.51158142e+000, 2.03247452e+001, 2.15261185e+002, -8.83251476e+000
-2.40045929e+000, 2.09280853e+001, 2.15205475e+002, 4.86800232e+001
1.37498627e+001, 1.47119179e+001, 6.44798660e+001, 1.56783252e+003
1.38023720e+001, 1.47256737e+001, 6.38869972e+001, 1.29051428e+003
-4.18202209e+000, 4.34996796e+000, 2.22634872e+002, 2.68148901e+003
-4.23331451e+000, 4.30966949e+000, 2.23343491e+002, 2.20268579e+003
1.38339157e+001, 1.44823952e+001, 6.33995934e+001, 5.98313354e+002
1.37388458e+001, 1.43040962e+001, 6.42533340e+001, -3.41331757e+002
1.38286209e+001, 1.42898445e+001, 6.37121964e+001, -6.49403137e+002
-3.85105896e+000, 3.01758575e+000, 2.24341873e+002, -3.98066650e+002
1.41479187e+001, 1.45052261e+001, 6.13951912e+001, -7.81536438e+002
1.43330078e+001, 1.44235420e+001, 6.07428703e+001, -1.39610156e+003
-4.29674530e+000, 4.24764252e+000, 2.16371582e+002, 2.38560400e+003
-4.45711517e+000, 3.96714020e+000, 2.16069824e+002, 1.61664771e+003
-4.28746796e+000, 4.25793457e+000, 2.15832794e+002, 2.37133130e+003
-4.47293091e+000, 3.90579987e+000, 2.15531204e+002, 1.38388745e+003
1.44695358e+001, 1.41334152e+001, 6.15663948e+001, -1.06479187e+003
-4.47279358e+000, 3.90636444e+000, 2.17228668e+002, 1.36833972e+003
-4.30364990e+000, 4.23998260e+000, 2.16951035e+002, 2.44593677e+003
-4.31127167e+000, 4.23152924e+000, 2.17536743e+002, 2.34657764e+003
1.47612114e+001, 1.15071259e+001, 6.17003098e+001, -3.00247467e+002
1.44583130e+001, 1.11885262e+001, 6.19300766e+001, 1.19942419e+003
1.50457420e+001, 1.11639633e+001, 6.19502029e+001, -8.31013184e+002
-3.31785583e+000, 3.15084076e+000, 2.16873947e+002, 7.39000244e+002
-3.62780762e+000, 3.02087402e+000, 2.17414917e+002, 1.30255722e+002
1.44576645e+001, 1.18786278e+001, 6.19329071e+001, 1.22675110e+003
1.50428543e+001, 1.17686195e+001, 6.19353523e+001, -8.60216003e+002
-3.74359894e+000, 3.01027679e+000, 2.16326828e+002, 3.28146088e+002
-4.14736176e+000, 3.12628174e+000, 2.15824600e+002, -2.33097992e+002
1.48346596e+001, 1.40427284e+001, 6.17122650e+001, -1.33458984e+003
1.48231964e+001, 1.37320137e+001, 6.17090836e+001, -1.11051001e+003
1.50458260e+001, 1.34667435e+001, 6.19502640e+001, -6.88314758e+002
1.44746017e+001, 1.40735359e+001, 6.18810196e+001, -2.70319611e+002
1.43308945e+001, 1.35103645e+001, 6.60025940e+001, -1.07052039e+003
1.45204353e+001, 1.35284424e+001, 6.64547653e+001, -4.68001495e+002
1.47784348e+001, 1.37339554e+001, 6.61029053e+001, -3.41558380e+001
1.46253471e+001, 1.36394920e+001, 6.55226974e+001, -3.47160797e+002
-4.38430786e+000, 4.13150024e+000, 2.15000000e+002, 2.13323901e+003
-4.26663208e+000, 4.27962494e+000, 2.15384232e+002, 2.37870459e+003
1.48718910e+001, 1.39426117e+001, 6.66890869e+001, -5.06868248e+001
-4.15536499e+000, 4.36927795e+000, 2.14568176e+002, 2.72003076e+003
-4.44714355e+000, 3.99710846e+000, 2.13845779e+002, 1.83455835e+003
-4.26223755e+000, 4.28307343e+000, 2.13539673e+002, 2.53867749e+003
-4.24103546e+000, 4.30292511e+000, 2.14064178e+002, 2.56083862e+003
-4.48439789e+000, 3.83926392e+000, 2.13292618e+002, 1.38599109e+003
1.39594727e+001, 1.48801384e+001, 6.66556015e+001, 4.82697937e+002
1.35344391e+001, 1.45652199e+001, 6.68950958e+001, 1.73783850e+003
-4.11891174e+000, 3.10885620e+000, 2.13693161e+002, -2.42702896e+002
-3.77375793e+000, 3.01062775e+000, 2.14056671e+002, 3.36581116e+002
-3.75020599e+000, 3.01022339e+000, 2.14699997e+002, 4.46712677e+002
1.36524734e+001, 1.46405106e+001, 6.54376755e+001, 1.70735974e+003
1.46576843e+001, 1.50297928e+001, 6.52179565e+001, -2.88702319e+003
1.49144173e+001, 1.48953094e+001, 6.50092392e+001, -3.34570898e+003
1.46276398e+001, 1.51138077e+001, 6.47955551e+001, -2.43291333e+003
1.49869080e+001, 1.49497223e+001, 6.44972610e+001, -2.68467017e+003
1.51216164e+001, 1.45942154e+001, 6.48055191e+001, -1.65253406e+003
1.50334625e+001, 1.46471786e+001, 6.52228241e+001, -2.15303809e+003
1.37716522e+001, 1.30727196e+001, 6.94643402e+001, -1.24589417e+003
1.42762375e+001, 1.32373772e+001, 6.94442749e+001, -3.05155060e+002
1.41762199e+001, 1.32021332e+001, 6.89471283e+001, -5.26919006e+002
-4.29570770e+000, 4.24879456e+000, 2.19221359e+002, 2.49683960e+003
-4.31065369e+000, 4.23221588e+000, 2.18663132e+002, 2.40818750e+003
-3.96932220e+000, 4.45637512e+000, 2.18912079e+002, 1.74676306e+003
-3.93402100e+000, 4.46630096e+000, 2.19456284e+002, 1.60449072e+003
1.45150719e+001, 1.35114441e+001, 6.90883026e+001, -1.51346512e+002
-3.56928253e+000, 4.46697998e+000, 2.19148621e+002, 1.08429039e+002
-3.98977661e+000, 4.44941711e+000, 2.18376022e+002, 1.88965332e+003
-3.58390045e+000, 4.47041321e+000, 2.18604111e+002, 4.85570709e+002
1.36813736e+001, 1.31691780e+001, 6.88933411e+001, -1.83587146e+003
1.31503944e+001, 1.32103195e+001, 7.03188095e+001, -8.58964600e+002
1.29411201e+001, 1.35200768e+001, 7.06183014e+001, 6.54579926e+001
-3.52729034e+000, 4.45507813e+000, 2.20088593e+002, -6.36943909e+002
-3.77278900e+000, 4.48920441e+000, 2.20652084e+002, 7.90587769e+002
-3.87696075e+000, 4.47893524e+000, 2.20014206e+002, 1.37384021e+003
1.34724083e+001, 1.29591217e+001, 7.05721436e+001, -8.79025452e+002
-3.33119965e+000, 4.35930634e+000, 2.20640808e+002, -1.25589160e+003
1.29881935e+001, 1.37521172e+001, 7.01384354e+001, 9.25170105e+002
1.32169685e+001, 1.32838326e+001, 6.97601318e+001, -8.16855225e+002
-3.10606384e+000, 4.11267853e+000, 2.20999115e+002, -1.60166565e+003
-3.43218994e+000, 4.41773987e+000, 2.21124237e+002, -9.14006836e+002
1.36256828e+001, 1.30037613e+001, 7.00690079e+001, -8.04984680e+002
-3.56059265e+000, 4.46537018e+000, 2.21651398e+002, -5.47927795e+002
-3.18489838e+000, 4.22682953e+000, 2.21540222e+002, -1.45156799e+003
1.39248352e+001, 1.29939461e+001, 7.03935471e+001, -3.30267914e+002
1.45061264e+001, 1.35825768e+001, 6.96404724e+001, -2.76019806e+002
-4.22628021e+000, 4.31600952e+000, 2.21571533e+002, 2.53587891e+003
-4.23634338e+000, 4.30693054e+000, 2.20991806e+002, 2.47117993e+003
-3.86666107e+000, 4.48062897e+000, 2.21290131e+002, 1.26435730e+003
1.43681297e+001, 1.38821716e+001, 7.07586823e+001, -2.00748560e+003
1.44966545e+001, 1.44475212e+001, 6.84642029e+001, -2.58789087e+003
1.46617546e+001, 1.39120293e+001, 6.86692429e+001, -8.56303101e+002
1.44354172e+001, 1.43686028e+001, 6.90205536e+001, -2.72228442e+003
1.40573692e+001, 1.45516472e+001, 6.93093796e+001, -1.93420557e+003
1.43709679e+001, 1.43070450e+001, 6.95252914e+001, -3.24170190e+003
-3.91423798e+000, 4.47143555e+000, 2.21756866e+002, 1.59114709e+003
1.45752411e+001, 1.39516869e+001, 6.93013535e+001, -1.18021729e+003
1.43066292e+001, 1.42599144e+001, 6.99753189e+001, -3.08153442e+003
1.40877571e+001, 1.44699402e+001, 6.97221069e+001, -2.25289966e+003
1.44992561e+001, 1.39983788e+001, 6.97389374e+001, -1.55703442e+003
1.39015465e+001, 1.44663162e+001, 7.01029968e+001, -1.68677197e+003
-3.60581970e+000, 6.12856293e+000, 2.22801346e+002, -6.51412735e+001
1.42028923e+001, 1.42386093e+001, 7.04769897e+001, -3.08665430e+003
1.30650558e+001, 1.38595085e+001, 6.95392532e+001, 9.36912537e+002
1.33125305e+001, 1.43568306e+001, 6.95045853e+001, 1.17520471e+003
1.32850304e+001, 1.43229980e+001, 7.00912247e+001, 1.47901306e+003
1.30488052e+001, 1.40792198e+001, 7.07716293e+001, 1.57673926e+003
1.36959419e+001, 1.44095802e+001, 7.06822815e+001, -1.40372107e+003
-3.83715820e+000, 6.86225510e+000, 2.22415985e+002, 1.07191809e+003
1.31523323e+001, 1.37578239e+001, 6.88937378e+001, 1.26703499e+002
1.32605782e+001, 1.42873459e+001, 6.89922028e+001, 1.74756653e+003
1.32063293e+001, 1.40796471e+001, 6.85176010e+001, 1.34668420e+003
1.36016541e+001, 1.45538483e+001, 6.91368866e+001, 7.74976685e+002
1.51088219e+001, 1.41560020e+001, 6.46897049e+001, -1.28059097e+002
1.47566147e+001, 1.37693176e+001, 6.44901352e+001, -3.71929321e+002
-3.51860046e+000, 6.71615982e+000, 2.22065231e+002, 5.81865723e+002
1.43822861e+001, 1.36362267e+001, 6.49463120e+001, -1.32345251e+003
-3.80101776e+000, 6.55828094e+000, 2.22216797e+002, 1.89951245e+003
1.38666077e+001, 1.49109688e+001, 6.50674286e+001, 1.57387317e+003
1.41764030e+001, 1.51209793e+001, 6.46310043e+001, 5.67870605e+002
-3.80518341e+000, 7.34838104e+000, 2.22312363e+002, 1.36472705e+003
-3.68127441e+000, 7.22192001e+000, 2.22524429e+002, -3.13835968e+002
1.36384392e+001, 1.43448486e+001, 6.49340439e+001, 3.05776031e+002
-3.77199554e+000, 7.09128571e+000, 2.22112015e+002, 1.99230701e+003
1.85444946e+001, 1.74258499e+001, 3.17033424e+001, -8.45570862e+002
1.82035866e+001, 1.70647697e+001, 3.19540863e+001, 4.21168243e+002
1.85558090e+001, 1.68136864e+001, 3.17052898e+001, -7.32959167e+002
1.82754250e+001, 1.63830032e+001, 3.18011036e+001, 3.85202118e+002
1.82404251e+001, 1.78227425e+001, 3.18495979e+001, -3.18705597e+002
-3.47544098e+000, 7.35629272e+000, 2.21929459e+002, 5.81620422e+002
1.83827400e+001, 1.69199486e+001, 3.22760925e+001, -4.85951508e+002
1.82413979e+001, 1.64059525e+001, 3.21519432e+001, 1.56581589e+002
-3.12310791e+000, 9.48878098e+000, 2.21949203e+002, 3.34662231e+002
-3.13140869e+000, 1.00420380e+001, 2.21885239e+002, 6.94263535e+001
1.85958900e+001, 1.51108627e+001, 3.17158985e+001, -1.36188867e+003
1.82938728e+001, 1.50040741e+001, 3.17820663e+001, 2.30610184e+002
1.86229401e+001, 1.46626167e+001, 3.17265263e+001, -9.03393494e+002
1.84032593e+001, 1.54010086e+001, 3.17161522e+001, -5.25650085e+002
1.82002258e+001, 1.48621597e+001, 3.20092468e+001, 1.12690466e+003
1.82037201e+001, 1.54243736e+001, 3.19534206e+001, 9.60622620e+002
1.82903557e+001, 1.24338303e+001, 3.17855549e+001, 6.56692749e+002
1.85721207e+001, 1.27592583e+001, 3.17090282e+001, -9.65640808e+002
1.85801582e+001, 1.21891136e+001, 3.17110386e+001, -1.01116437e+003
1.82069778e+001, 1.20744400e+001, 3.20636749e+001, 9.55104248e+002
1.82168350e+001, 1.26944160e+001, 3.20986938e+001, 7.09346619e+002
-3.68608856e+000, 8.22900391e+000, 2.21855438e+002, 1.72897742e+003
-3.74725342e+000, 7.68260193e+000, 2.22008179e+002, 1.77948547e+003
1.82015228e+001, 1.59717598e+001, 3.19703903e+001, 1.01795410e+003
1.83418121e+001, 1.58390503e+001, 3.17451344e+001, -1.34560623e+002
1.86296730e+001, 1.56512451e+001, 3.17294998e+001, -1.61153015e+003
1.86005669e+001, 1.62026558e+001, 3.17174397e+001, -1.25165222e+003
-3.74774933e+000, 8.18254089e+000, 2.22145340e+002, 1.04047681e+003
-1.87296600e+001, 1.93651619e+001, 3.14098492e+001, 2.18696387e+003
1.94348068e+001, 1.83943939e+001, 3.01585484e+001, -9.09144104e+002
1.88884544e+001, 1.79554520e+001, 3.11469364e+001, -1.42784973e+003
-1.84053421e+001, 1.92837372e+001, 3.17488804e+001, 9.71525818e+002
1.92991371e+001, 1.82903748e+001, 3.12365742e+001, -7.93465027e+002
-1.79981613e+001, 1.90403671e+001, 3.16586075e+001, -1.56247971e+002
1.94830475e+001, 1.87368813e+001, 3.08355408e+001, -1.49009705e+003
1.88586121e+001, 1.88420982e+001, 2.74650497e+001, -2.63318799e+003
1.87732773e+001, 1.87471046e+001, 2.79234886e+001, -2.50168896e+003
1.91818008e+001, 1.86201897e+001, 2.76359291e+001, -2.15961182e+003
-1.86292496e+001, 1.86759796e+001, 3.50199890e+001, 3.03282593e+003
1.86687355e+001, 1.86348877e+001, 2.84742069e+001, -2.71967578e+003
1.86287880e+001, 1.91505699e+001, 2.76312504e+001, -9.80843323e+002
-3.17820740e+000, 8.99260712e+000, 2.22084335e+002, 2.56081390e+002
-1.72737122e+001, 1.82924652e+001, 3.67822189e+001, -1.82273376e+003
1.87117958e+001, 1.96476288e+001, 2.97811947e+001, -3.09504280e+001
-1.71601028e+001, 1.78105011e+001, 3.67904625e+001, -6.55482117e+002
1.96797600e+001, 1.87921028e+001, 2.97210388e+001, -9.17437195e+002
1.93544006e+001, 1.83341179e+001, 2.96385288e+001, -1.02048859e+003
-1.74304886e+001, 1.84753761e+001, 3.62523041e+001, -1.66759534e+003
1.45498657e+000, -3.65200806e+000, 2.23283234e+002, 2.78976563e+002
1.92197418e+000, -3.65324402e+000, 2.23283707e+002, 4.05148895e+002
1.90040588e+001, 1.89303131e+001, 3.25019646e+001, -4.13153760e+003
1.91364861e+001, 1.85653000e+001, 3.27537651e+001, -2.71454565e+003
9.07791138e-001, -3.66103363e+000, 2.23286255e+002, 3.14140930e+001
-1.81167068e+001, 1.87813683e+001, 3.56898804e+001, 1.75947949e+003
1.90565300e+001, 1.89606247e+001, 3.21632996e+001, -4.16128076e+003
1.92309456e+001, 1.85048828e+001, 3.21181335e+001, -2.45497778e+003
1.85101967e+001, 1.91468163e+001, 3.27452583e+001, -2.98932788e+003
4.02973938e+000, -4.43500519e+000, 2.26298737e+002, 3.47088348e+002
4.31425476e+000, -4.22821808e+000, 2.26584396e+002, 5.39170959e+002
4.31635284e+000, -4.22589874e+000, 2.25998093e+002, 4.85678131e+002
3.87639618e+000, -4.47901154e+000, 2.26869888e+002, -2.67537327e+001
1.29031944e+001, 1.86181107e+001, 3.17245274e+001, 3.27703247e+002
1.26783409e+001, 1.83392372e+001, 3.17469769e+001, -1.94759201e+002
1.31526871e+001, 1.83748093e+001, 3.17275791e+001, -1.91513596e+002
3.31414032e+000, -4.34687042e+000, 2.26784393e+002, -5.87127136e+002
3.02183533e+000, -3.87957764e+000, 2.26675903e+002, 7.50257324e+002
1.23555679e+001, 1.86145172e+001, 3.17229748e+001, 2.87751007e+002
3.02126312e+000, -3.62501526e+000, 2.25401001e+002, 1.39746960e+003
1.24704361e+001, 1.82001152e+001, 3.20036354e+001, -6.13489418e+001
1.30671043e+001, 1.82017097e+001, 3.19691353e+001, -6.01649170e+001
-1.78630981e+001, 1.78662910e+001, 3.28323326e+001, 8.02413391e+002
1.89043121e+001, 1.99389572e+001, 2.77281361e+001, 1.30958606e+003
1.90369911e+001, 1.99536705e+001, 2.82733154e+001, 1.65404907e+002
1.86877937e+001, 1.97292480e+001, 2.81552811e+001, 1.69280005e+003
4.00582886e+000, -4.44395447e+000, 2.32089828e+002, 2.46302887e+002
4.30504608e+000, -4.23843384e+000, 2.32377975e+002, 3.81190887e+002
4.30242157e+000, -4.24134827e+000, 2.31804932e+002, 3.70122528e+002
3.87454224e+000, -4.47927094e+000, 2.31529633e+002, 4.81020203e+001
3.12602997e+000, -4.14692688e+000, 2.31849899e+002, -3.07831635e+002
-1.89625168e+001, 1.81826324e+001, 3.42523003e+001, 1.10513049e+003
1.93741913e+001, 2.00693855e+001, 2.78550072e+001, -1.84793188e+003
3.01169586e+000, -3.78326416e+000, 2.33393616e+002, 9.69721252e+002
7.24720383e+000, 8.26882172e+000, 1.45217819e+002, 1.54836670e+003
7.01567459e+000, 8.01869202e+000, 1.44892212e+002, 1.95418481e+003
6.97180939e+000, 7.84867096e+000, 1.44407364e+002, 1.43727136e+003
4.30078125e+000, -4.24316406e+000, 2.32944748e+002, 4.59367096e+002
4.00585175e+000, -4.44394684e+000, 2.33187363e+002, 1.29167557e+002
6.94204330e+000, 7.50579071e+000, 1.44888016e+002, 1.06946609e+002
7.94559860e+000, 6.97410583e+000, 1.45082001e+002, -8.20551224e+001
8.30009460e+000, 7.31243515e+000, 1.45390427e+002, 1.19945343e+002
4.46675873e+000, -3.93206024e+000, 2.30929962e+002, 6.54860077e+001
4.30036163e+000, -4.24362946e+000, 2.31235779e+002, 3.15560547e+002
4.30191803e+000, -4.24190521e+000, 2.30673325e+002, 3.99970551e+002
7.52095795e+000, 6.94201279e+000, 1.44842010e+002, -1.40162500e+003
4.48132324e+000, -3.85959625e+000, 2.30406219e+002, 3.07483273e+001
7.54779434e+000, 6.89809036e+000, 1.45389435e+002, -1.22568811e+003
8.89905548e+000, 7.17117310e-001, 1.29830261e+002, -2.96457977e+002
8.48034668e+000, 4.91950989e-001, 1.29640137e+002, 8.29291138e+002
8.79872513e+000, 2.53890991e-001, 1.29677429e+002, -6.13673584e+002
4.48410034e+000, -3.84425354e+000, 2.30000000e+002, 7.15551758e+001
4.31357574e+000, -4.22982025e+000, 2.30000000e+002, 5.03523438e+002
8.72496033e+000, 1.07249451e+000, 1.29633636e+002, -2.19856033e+002
8.33517075e+000, 8.89656067e-001, 1.29790680e+002, 1.72120349e+003
