[CoordFrame]
Coordinate Frame 1
Option = Axis Points
Coord Frame Type = Cartesian
Origin Point = -86.603 [m], -50 [m], 0 [m]
Axis 3 Point = -86.603 [m], -50 [m], 1 [m]
Plane 13 Point = -86 [m], -50 [m], 1 [m]
Reference Coord Frame = Coord 0

[Name]
fsi

[Reference CoordFrame]
Coordinate Frame 1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ]
-1.82435608e+000, -2.01370316e+001, 2.48291183e+002, 7.06811340e+002
-1.60990143e+000, -2.01672516e+001, 2.48092621e+002, 3.65671936e+002
8.89753723e+000, 9.80116272e+000, 1.22373199e+002, 1.90048669e+003
1.09658432e+001, 2.40219879e+000, 9.17020493e+001, 9.99911133e+002
1.07082825e+001, 2.80983734e+000, 9.19303818e+001, 1.83786328e+003
9.75997925e+000, 9.64006042e+000, 1.20894150e+002, -3.10994067e+003
9.89676666e+000, 9.21881104e+000, 1.21220161e+002, -1.49765515e+003
-1.73794556e+000, -2.08752060e+001, 2.48083145e+002, 9.67771973e+002
-1.96133423e+000, -2.05959854e+001, 2.48191162e+002, 1.45438342e+003
-1.89500427e+000, -2.11619873e+001, 2.48363312e+002, 1.50735938e+003
1.09879532e+001, 3.05638123e+000, 9.17003784e+001, 8.95099060e+002
8.96296692e+000, 9.89572525e+000, 1.20672363e+002, 2.06229272e+003
9.43457031e+000, 9.90753174e+000, 1.20503242e+002, -1.25006287e+003
9.35040283e+000, 9.88565063e+000, 1.21072968e+002, -1.00394360e+003
1.08035431e+001, 2.55770111e+000, 9.22263794e+001, 3.43071442e+002
9.79087830e+000, 8.79006577e+000, 1.21533600e+002, -1.85416702e+002
9.86627197e+000, 9.20708847e+000, 1.21679077e+002, -1.25954919e+003
1.08307648e+001, 3.25004196e+000, 9.22472839e+001, 2.62597992e+002
9.01672363e+000, 8.48978424e+000, 1.20446548e+002, -1.41245593e+003
8.97991943e+000, 8.45531082e+000, 1.21000328e+002, -1.60775378e+003
-2.00550079e+000, -2.02178955e+001, 2.48078598e+002, 1.49412183e+003
9.39888000e+000, 8.50859070e+000, 1.20097008e+002, -2.04336227e+002
9.80832672e+000, 8.76609802e+000, 1.19820068e+002, 5.70416374e+001
-2.04357910e+000, -1.97716675e+001, 2.45195709e+002, 1.39176648e+003
1.10283737e+001, -4.47339630e+000, 9.17015152e+001, 7.66015625e+002
1.07567215e+001, -4.24913025e+000, 9.18246384e+001, 2.17079590e+003
1.07563858e+001, -4.71499634e+000, 9.18250885e+001, 2.22964771e+003
8.68326569e+000, 8.71794891e+000, 1.20155586e+002, -2.32968286e+003
8.46990967e+000, 9.22008896e+000, 1.20380768e+002, 1.83489746e+002
8.62422180e+000, 8.71290970e+000, 1.20685295e+002, -2.32075610e+003
1.10480118e+001, -3.93824768e+000, 9.17040558e+001, 6.22265381e+002
-2.05885315e+000, -1.76644135e+001, 2.44398895e+002, 7.02302856e+002
-2.23014069e+000, -1.80097733e+001, 2.44455704e+002, 1.22844861e+003
1.07032166e+001, -4.52702713e+000, 9.20429764e+001, 1.96489233e+003
1.07694397e+001, -4.13755798e+000, 9.21917725e+001, 1.07014221e+003
9.43914032e+000, 8.47088242e+000, 1.21294044e+002, -1.59759354e+002
9.40779877e+000, 8.43228912e+000, 1.21976204e+002, -2.08813446e+002
1.07069092e+001, -4.85329819e+000, 9.20633698e+001, 1.96656702e+003
1.08140793e+001, -5.13486481e+000, 9.22350693e+001, 5.56823425e+002
1.07173767e+001, -5.21458054e+000, 9.18997955e+001, 2.24962573e+003
8.42871857e+000, 9.19026566e+000, 1.21042679e+002, 1.44104416e+002
-1.93901062e+000, -1.91662979e+001, 2.44632828e+002, 7.85351563e+002
1.10138855e+001, -4.96833801e+000, 9.17004471e+001, 8.64030945e+002
1.10253677e+001, -5.50917816e+000, 9.17012177e+001, 1.10371008e+003
1.07492905e+001, -5.54052734e+000, 9.21645432e+001, 9.10194702e+002
1.07186127e+000, 1.07693558e+001, 9.18083344e+001, 2.78435028e+002
7.02293396e-001, 1.10429306e+001, 9.17031860e+001, 7.08523438e+002
6.00372314e-001, 1.07280579e+001, 9.18734055e+001, 1.02209349e+001
8.94240570e+000, 8.41991806e+000, 1.21568047e+002, -1.61923401e+003
0.00000000e+000, 1.07000008e+001, 9.20000000e+001, 9.81138229e+001
4.26261902e-001, 1.08837891e+001, 9.22762909e+001, -1.60546417e+002
8.55374908e+000, 8.71403122e+000, 1.21308762e+002, -2.16320288e+003
0.00000000e+000, 1.09077644e+001, 9.17146072e+001, 5.42080078e+002
-2.20812225e+000, -1.80863876e+001, 2.44219681e+002, 1.41086267e+003
8.50661469e+000, 8.68383408e+000, 1.21935249e+002, -2.14930444e+003
-1.54999542e+000, 1.09892654e+001, 9.22997284e+001, 2.66514526e+002
-2.13265991e+000, 1.10029259e+001, 9.22999344e+001, -4.70716675e+002
8.91014862e+000, 9.85535049e+000, 1.21209183e+002, 2.12099609e+003
-1.92715454e+000, -1.75218124e+001, 2.47313675e+002, 3.94219543e+002
-1.21284485e+000, 1.07061043e+001, 9.20598984e+001, 2.79674591e+002
8.59442139e+000, 9.63071060e+000, 1.20839813e+002, 2.55621045e+003
8.88178253e+000, 9.82716370e+000, 1.21654884e+002, 2.27038037e+003
-2.06455231e+000, -1.80561676e+001, 2.47294479e+002, 1.10073022e+003
8.39630127e+000, 8.09277725e+000, 1.27739479e+002, -1.74206824e+003
8.93814087e+000, 8.01577759e+000, 1.28089264e+002, -5.61089294e+002
8.85036469e+000, 8.02875137e+000, 1.27465576e+002, -9.37967590e+002
-7.65960693e-001, 1.07009773e+001, 9.19761505e+001, 2.44404556e+002
-4.35127258e-001, 1.08966255e+001, 9.22815704e+001, 9.22014771e+001
-1.87747955e+000, -1.79606247e+001, 2.47535568e+002, 3.60110382e+002
8.36478424e+000, 8.05774689e+000, 1.28274689e+002, -1.50692688e+003
9.28569794e+000, 8.24110031e+000, 1.27188644e+002, -2.66980804e+002
8.84433746e+000, 8.06024933e+000, 1.26905167e+002, -1.29008875e+003
-2.11151886e+000, -1.76617508e+001, 2.47598907e+002, 4.41679596e+002
-2.11711884e+000, -1.81575394e+001, 2.47723328e+002, 3.95682159e+002
-9.31808472e-001, 1.09360924e+001, 9.22930908e+001, 9.47465897e+001
9.25573730e+000, 8.22210693e+000, 1.26634529e+002, -3.13856720e+002
-7.68997192e-001, 1.10048790e+001, 9.17001038e+001, 7.89280701e+002
1.03912354e+001, 1.11840096e+001, 1.00806290e+002, 1.15571704e+003
1.03747864e+001, 1.11513023e+001, 1.01339233e+002, 8.20215515e+002
9.97491455e+000, 1.10112724e+001, 1.01175751e+002, 2.71814136e+003
8.40171051e+000, 8.32107544e+000, 1.25555450e+002, -3.38168945e+003
-1.75384521e+000, -1.97822266e+001, 2.47809921e+002, 4.53038330e+002
1.00978699e+001, 1.10657959e+001, 1.01797791e+002, 2.09295264e+003
8.79599762e+000, 8.09453201e+000, 1.26351570e+002, -1.60632861e+003
-1.73971558e+000, -1.93725281e+001, 2.47757233e+002, 1.20572586e+002
1.07676697e+001, 1.10772285e+001, 1.01187683e+002, -1.92503320e+003
-2.08963013e+000, -1.87712250e+001, 2.47527084e+002, 1.45516919e+003
-1.82735443e+000, -1.89292526e+001, 2.47592422e+002, 4.82339996e+002
1.06613007e+001, 1.10782051e+001, 1.01705437e+002, -1.56382239e+003
8.39385986e+000, 8.20435333e+000, 1.26656113e+002, -2.93993677e+003
9.91345215e+000, 1.09582901e+001, 1.00612465e+002, 2.69908887e+003
9.72853851e+000, 1.06535187e+001, 1.00949379e+002, 1.54028052e+003
9.73020172e+000, 1.04264450e+001, 1.00404335e+002, 3.00514374e+002
8.14561462e+000, 8.68102264e+000, 1.25881355e+002, -1.48758252e+003
9.68915558e+000, 1.06095924e+001, 1.01540459e+002, 1.51608667e+003
-1.88183594e+000, -1.84864120e+001, 2.47786667e+002, 1.76337204e+002
8.11946869e+000, 8.61015701e+000, 1.26446609e+002, -1.71339160e+003
8.11125183e+000, 8.50444794e+000, 1.26989151e+002, -1.83358398e+003
9.75051880e+000, 1.01336861e+001, 1.01033440e+002, -8.76415649e+002
8.15717316e+000, 9.12256622e+000, 1.26234856e+002, 1.71164990e+003
-1.72415924e+000, -1.96395798e+001, 2.48088867e+002, 2.07973557e+002
1.02031708e+001, 1.11648254e+001, 1.00294868e+002, 2.20737646e+003
9.87753296e+000, 1.09025345e+001, 1.00041214e+002, 2.45769019e+003
1.02842865e+001, 1.12162514e+001, 9.97458954e+001, 1.92147876e+003
9.26297760e+000, 8.21691895e+000, 1.27794960e+002, -2.00239372e+001
9.49549866e+000, 8.66558838e+000, 1.27509094e+002, -5.11347504e+002
-1.97589111e+000, -1.98071289e+001, 2.48152908e+002, 8.08467224e+002
1.07013855e+001, 1.11881981e+001, 1.00249962e+002, -7.44442871e+002
1.09987564e+001, 1.04271431e+001, 1.03528763e+002, -1.53733496e+003
1.07948074e+001, 1.08391876e+001, 1.03216911e+002, -2.59765601e+003
1.10398102e+001, 1.04433746e+001, 1.02939980e+002, -1.94105908e+003
9.46021271e+000, 8.63311005e+000, 1.28075851e+002, -7.07853210e+002
1.07494659e+001, 1.08089218e+001, 1.03812584e+002, -2.29269702e+003
1.04197159e+001, 1.10506477e+001, 1.02844017e+002, -2.64781982e+002
1.02768402e+001, 1.10172844e+001, 1.03482697e+002, 6.92287170e+002
1.08621216e+001, 1.08471222e+001, 1.02635620e+002, -3.17727515e+003
9.35111237e+000, 9.07661438e+000, 1.28363251e+002, -2.04656689e+003
9.39172363e+000, 9.09914017e+000, 1.27824860e+002, -1.77704138e+003
9.40814972e+000, 9.16320038e+000, 1.27285522e+002, -1.39157507e+003
1.10696640e+001, 1.04899254e+001, 1.02424385e+002, -2.16523486e+003
1.09558868e+001, 1.08134003e+001, 1.02080566e+002, -3.05696313e+003
1.11137619e+001, 1.03011475e+001, 1.01887314e+002, -1.20379919e+003
9.05175018e+000, 9.39271164e+000, 1.28070755e+002, -8.65782227e+002
1.05322952e+001, 1.10733299e+001, 1.02258125e+002, -9.08844177e+002
9.10640717e+000, 9.40630341e+000, 1.27635223e+002, -1.11804370e+003
1.10362549e+001, 1.07815170e+001, 1.01520462e+002, -2.87092114e+003
8.62783813e+000, 9.48101807e+000, 1.27678421e+002, 1.63541772e+003
9.75122070e+000, 1.07781487e+001, 1.02101944e+002, 2.40449878e+003
8.10899353e+000, 9.06245041e+000, 1.26872543e+002, 1.63778259e+003
1.82929230e+000, -1.87058487e+001, 2.47821548e+002, 5.27894043e+002
1.85781860e+000, -1.93079758e+001, 2.48053513e+002, -6.25817490e+001
1.72318268e+000, -1.92166138e+001, 2.47813202e+002, 1.58235938e+003
1.00334320e+001, 1.10147705e+001, 1.02434937e+002, 2.34844653e+003
9.68005371e+000, 1.06811142e+001, 1.02597221e+002, 2.18111255e+003
2.11640930e+000, -1.90043182e+001, 2.47876114e+002, -2.34705017e+002
1.82434845e+000, -2.01370316e+001, 2.48291183e+002, -1.69872284e+002
1.69348145e+000, -2.08351669e+001, 2.48484253e+002, 2.63531830e+002
9.62346649e+000, 1.02776756e+001, 1.02148338e+002, -2.13289276e+002
8.96502686e+000, 9.50787735e+000, 1.27088036e+002, 1.04941689e+002
1.69342041e+000, -1.96262970e+001, 2.48036804e+002, 5.72097046e+002
2.00330353e+000, -1.98750916e+001, 2.48134537e+002, -5.56528015e+001
9.93287659e+000, 1.09453888e+001, 1.02990456e+002, 2.59584497e+003
9.62301636e+000, 1.06013947e+001, 1.03134811e+002, 1.94178699e+003
9.81936646e+000, 1.08588142e+001, 1.03434494e+002, 2.83529614e+003
8.52576447e+000, 9.49932098e+000, 1.26557640e+002, 2.29757178e+003
1.88407135e+000, -2.10389404e+001, 2.48431854e+002, -7.56554947e+001
9.58842468e+000, 1.05645447e+001, 1.03658257e+002, 1.96479724e+003
8.40411377e+000, 8.14200211e+000, 1.27199669e+002, -2.28016797e+003
9.58593750e+000, 1.02134552e+001, 1.02787659e+002, -6.00261108e+002
9.55406189e+000, 1.01537781e+001, 1.03356392e+002, -9.57236633e+002
1.69352722e+000, -2.08849258e+001, 2.48089767e+002, 6.59629333e+002
1.13965759e+001, 1.12396774e+001, 9.51845474e+001, -2.57154053e+003
1.14329300e+001, 1.10898399e+001, 9.57201233e+001, -2.29439331e+003
1.10788803e+001, 1.14512825e+001, 9.55806961e+001, -1.11630457e+003
1.73716736e+000, -1.96910172e+001, 2.47805695e+002, 1.55207520e+003
1.11879196e+001, 1.13419037e+001, 9.60389633e+001, -1.56310718e+003
1.14214706e+001, 1.09906807e+001, 9.63190460e+001, -1.48233081e+003
1.02562485e+001, 9.47524643e+000, 1.04451096e+002, -8.63570801e+002
1.02990341e+001, 9.45019913e+000, 1.04982986e+002, -9.14062988e+002
1.06904144e+001, 9.64584732e+000, 1.04715279e+002, 2.55912151e+001
1.15271072e+001, 1.06847801e+001, 9.52552261e+001, -7.16862000e+002
1.14762421e+001, 1.05891647e+001, 9.58905945e+001, -5.23745300e+002
1.02708054e+001, 9.41781235e+000, 1.05511024e+002, -5.75345642e+002
1.02029495e+001, 9.37972641e+000, 1.06033478e+002, -7.14054382e+002
1.06296310e+001, 9.58445740e+000, 1.05894379e+002, 1.77714844e+002
1.00099106e+001, 1.10001717e+001, 9.71765671e+001, 1.95594531e+003
1.00379028e+001, 1.10257797e+001, 9.66910553e+001, 1.99543591e+003
1.02888336e+001, 1.13117943e+001, 9.69192123e+001, 2.79441895e+003
9.88838959e+000, 9.48104858e+000, 1.05191727e+002, -2.01060754e+003
1.03834000e+001, 1.13423691e+001, 9.75043488e+001, 2.16392822e+003
1.06872787e+001, 9.64229584e+000, 1.05312660e+002, 9.76925659e+001
1.06448517e+001, 1.14190102e+001, 9.70947113e+001, 1.07082813e+003
1.02487030e+001, 1.12907829e+001, 9.63909683e+001, 2.79791138e+003
1.06561050e+001, 1.14459915e+001, 9.66530991e+001, 1.24143884e+003
2.13644409e+000, -1.59053955e+001, 2.43310135e+002, 1.34760205e+003
2.09317017e+000, -1.60870361e+001, 2.43468674e+002, 1.58174780e+003
1.03043976e+001, 1.00876961e+001, 9.66023178e+001, -1.97918250e+003
1.01995087e+001, 1.01049728e+001, 9.71493530e+001, -1.96654492e+003
1.06377640e+001, 9.93165588e+000, 9.71961899e+001, -6.10304382e+002
9.97348022e+000, 1.05418930e+001, 9.67821808e+001, -8.63155945e+002
1.01130981e+001, 1.01177597e+001, 9.77046585e+001, -2.65606738e+003
9.92873383e+000, 1.05248451e+001, 9.74222183e+001, -8.67771240e+002
1.04585495e+001, 9.93833160e+000, 9.74885101e+001, -1.16834668e+003
1.07927856e+001, 1.00506020e+001, 1.07046310e+002, -8.70902039e+002
1.06744385e+001, 9.65092468e+000, 1.07013657e+002, 1.46333710e+002
1.06581955e+001, 9.64389038e+000, 1.07477638e+002, 1.57347000e+002
1.03523407e+001, 9.36790085e+000, 1.07282822e+002, -6.36397057e+001
2.57603455e+000, -1.51772766e+001, 2.43176712e+002, -7.29287262e+001
1.01555176e+001, 1.11194649e+001, 9.45261765e+001, 1.67640149e+003
1.03958206e+001, 1.14348450e+001, 9.43189163e+001, 2.97629175e+003
1.04537735e+001, 1.14642754e+001, 9.48070984e+001, 2.62440894e+003
1.03534241e+001, 9.37791443e+000, 1.06976204e+002, -1.08504494e+002
1.02050858e+001, 1.11899910e+001, 9.39842606e+001, 1.85882678e+003
1.01164474e+001, 1.10832901e+001, 9.51783447e+001, 1.69171155e+003
1.01127930e+001, 1.06275177e+001, 9.47423401e+001, -1.76505469e+003
1.86768341e+000, -1.84817047e+001, 2.47479492e+002, 1.62086426e+003
1.01392136e+001, 1.07113113e+001, 9.41438904e+001, -1.55264844e+003
1.00125198e+001, -1.10574455e+001, 9.92013474e+001, -1.58920667e+003
9.85787964e+000, -1.07841263e+001, 9.89071121e+001, 1.90512405e+002
9.78758240e+000, -1.05923004e+001, 9.95287018e+001, 4.66952179e+002
2.08583069e+000, -1.61393433e+001, 2.46981125e+002, 1.25915149e+003
2.02863312e+000, -1.68603668e+001, 2.47067535e+002, 1.50545520e+003
2.32095337e+000, -1.64357452e+001, 2.46851746e+002, 4.58510193e+002
9.93803406e+000, -1.00493469e+001, 9.96827316e+001, 2.95999536e+003
1.03296280e+001, -9.82250977e+000, 9.93692932e+001, 1.72561816e+003
1.03157349e+001, -9.77973557e+000, 9.99518280e+001, 1.62941492e+003
2.21416473e+000, -1.69770050e+001, 2.46993576e+002, 3.22539490e+002
1.05424194e+001, 1.14844170e+001, 9.54140701e+001, 2.08427417e+003
1.01887817e+001, 1.12291908e+001, 9.58170090e+001, 2.56998120e+003
9.93220520e+000, -1.01431999e+001, 9.91084366e+001, 2.66759302e+003
9.99967194e+000, 1.08253670e+001, 9.62031097e+001, 7.38873901e+002
1.00300369e+001, 1.08209457e+001, 9.56631241e+001, 3.15445404e+002
2.02008820e+000, -1.71391373e+001, 2.47390091e+002, 7.17896118e+002
1.07044296e+001, 1.14839516e+001, 9.60599213e+001, 1.26471228e+003
2.07724762e+000, -1.85944672e+001, 2.44393036e+002, 4.23582581e+002
9.92582703e+000, -1.02550774e+001, 9.85201874e+001, 2.62697314e+003
1.83417511e+000, -1.88820267e+001, 2.47578064e+002, 1.65491724e+003
1.13219452e+001, -1.09792976e+001, 9.74784622e+001, 8.08037476e+002
1.09965820e+001, -1.12854805e+001, 9.77686386e+001, 5.83549072e+002
1.13123093e+001, -1.08826904e+001, 9.80457458e+001, 7.00919128e+002
1.02481461e+001, 1.12100105e+001, 9.30220337e+001, 1.42274402e+003
1.05718155e+001, 1.15708504e+001, 9.33426819e+001, 2.51357007e+003
1.02809067e+001, 1.13030205e+001, 9.35453339e+001, 2.22436060e+003
1.07114334e+001, -9.93624878e+000, 9.71333847e+001, 5.09037537e+002
1.05121536e+001, 1.15224113e+001, 9.38925476e+001, 2.69917969e+003
1.01695786e+001, 1.08207359e+001, 9.34884033e+001, -8.85873657e+002
1.10938797e+001, -1.00540962e+001, 9.78276749e+001, -1.53668018e+003
2.08711243e+000, -1.95353088e+001, 2.47915833e+002, -1.39831665e+002
1.11512146e+001, -1.01269913e+001, 9.93878250e+001, -2.06590894e+003
1.08013306e+001, -9.85489655e+000, 9.91087723e+001, -1.14386145e+003
1.11438904e+001, -1.01049919e+001, 9.88652039e+001, -2.30606226e+003
1.03450546e+001, -9.87135315e+000, 9.87196579e+001, 1.79137854e+003
9.42471313e+000, 1.08509865e+001, 9.22602310e+001, -8.95276550e+002
1.01804962e+001, -1.00021858e+001, 9.82056656e+001, 2.74152686e+003
1.98548889e+000, -1.92798996e+001, 2.47647552e+002, 6.35886414e+002
1.11224899e+001, -1.00774765e+001, 9.83583221e+001, -1.92885193e+003
1.13229599e+001, -1.05266647e+001, 9.85921173e+001, -4.79248535e+002
8.88127899e+000, 1.07103004e+001, 9.19221725e+001, -3.39889069e+002
1.06554642e+001, -9.87272644e+000, 9.81475601e+001, 3.63867401e+002
8.83472443e+000, 1.10224724e+001, 9.17008743e+001, 4.70947479e+002
1.00592346e+001, -1.11043053e+001, 9.87168274e+001, -1.53803479e+003
1.09237442e+001, -1.12734337e+001, 9.82864227e+001, 6.80378540e+002
1.11938171e+001, -1.10076599e+001, 9.85924225e+001, 7.96559937e+002
2.11980438e+000, -1.87054596e+001, 2.47526428e+002, 2.18978622e+002
1.12319565e+001, -1.08567314e+001, 9.90675430e+001, 4.72972504e+002
1.08323441e+001, -1.12552681e+001, 9.89241333e+001, 7.75624207e+002
1.09905777e+001, -1.10952072e+001, 9.96086273e+001, 7.62374390e+002
9.82473755e+000, 1.11453400e+001, 9.22623138e+001, 1.62867386e+002
1.03305893e+001, -1.12655983e+001, 9.89415359e+001, -2.46437500e+002
3.08648682e+000, -8.89960098e+000, 2.45141647e+002, 1.02119698e+002
1.02764206e+001, -9.98808289e+000, 9.77576218e+001, 2.65762183e+003
2.88302612e+000, -9.44543076e+000, 2.45046722e+002, 1.19460486e+003
9.93649292e+000, -1.03537636e+001, 9.79215393e+001, 2.42545898e+003
1.04338074e+001, -1.13149605e+001, 9.84842834e+001, -2.41787857e+002
7.44612885e+000, 1.07231407e+001, 9.21152267e+001, -4.73112061e+002
7.17205048e+000, 1.10027733e+001, 9.17000885e+001, 5.42414612e+002
1.00920258e+001, -1.11370697e+001, 9.81425095e+001, -1.78228064e+003
8.00069427e+000, 1.10303001e+001, 9.22983093e+001, -5.50614441e+002
1.04333954e+001, -1.13428459e+001, 9.78974762e+001, -4.52343842e+002
1.05614853e+001, -1.13967743e+001, 9.73495178e+001, -8.94326599e+002
2.92923737e+000, -1.23660774e+001, 2.41866104e+002, -8.92293072e+000
1.79009247e+000, 1.10547562e+001, 9.17052078e+001, 8.50766602e+002
1.31329346e+000, 1.10305672e+001, 9.17017365e+001, 1.09055408e+003
1.60974121e+000, 1.07232094e+001, 9.18846283e+001, 2.04843857e+002
1.00921555e+001, -1.11273041e+001, 9.70099716e+001, -1.92449670e+003
2.80587769e+000, -1.21066170e+001, 2.41925354e+002, -2.91836029e+002
1.54328156e+000, 1.08138084e+001, 9.22348404e+001, 4.70573692e+001
2.07965088e+000, 1.07328224e+001, 9.21361923e+001, 3.41128967e+002
9.91778564e+000, -1.08318062e+001, 9.78663635e+001, -3.27688507e+002
1.01123352e+001, -1.11572533e+001, 9.75943451e+001, -1.69271643e+003
2.19114685e+000, 1.07409706e+001, 9.18488846e+001, -1.35384476e+002
3.02965546e+000, 1.08900452e+001, 9.22790070e+001, -3.87576721e+002
2.45584869e+000, 1.08400421e+001, 9.22535553e+001, -1.76475433e+002
2.52519989e+000, 1.10070419e+001, 9.17002258e+001, 8.16664795e+002
-9.17554474e+000, 9.47550964e+000, 1.26539108e+002, 2.95222314e+003
-9.46060181e+000, 9.15830612e+000, 1.26788055e+002, 2.27173022e+003
-9.48265076e+000, 9.22500610e+000, 1.26178436e+002, 2.29707520e+003
-9.01749420e+000, 9.58327484e+000, 1.25961021e+002, 2.45970557e+003
3.26045990e+000, 1.07013550e+001, 9.20269394e+001, 1.59632965e+002
-8.64089966e+000, 9.53769684e+000, 1.26587448e+002, 7.97506531e+002
-8.91273499e+000, 9.69771576e+000, 1.24384331e+002, 1.71832129e+003
-9.18994141e+000, 9.63727570e+000, 1.24687386e+002, 2.89937183e+003
-9.25466919e+000, 9.65732956e+000, 1.24178848e+002, 2.94278711e+003
-9.55799103e+000, 9.38765335e+000, 1.24435936e+002, 2.70084863e+003
-9.59115601e+000, 9.43943024e+000, 1.23785698e+002, 2.59658276e+003
3.64466858e+000, 1.10437126e+001, 9.17033157e+001, 1.05499121e+003
3.80833435e+000, 1.07197723e+001, 9.18930283e+001, 1.02340279e+002
4.12313843e+000, 1.10550003e+001, 9.17052536e+001, 6.86806824e+002
-8.34358215e+000, 9.35521698e+000, 1.24023186e+002, -9.71212036e+002
-8.29187012e+000, 9.28640366e+000, 1.24487343e+002, -9.17684570e+002
-8.57971191e+000, 9.59703445e+000, 1.24243576e+002, -3.81440460e+002
-8.24736023e+000, 9.23438263e+000, 1.25092308e+002, -8.03729309e+002
-8.21007538e+000, 8.79341125e+000, 1.24715515e+002, 3.44812744e+002
-8.17923737e+000, 8.72547150e+000, 1.25315193e+002, 5.25147827e+002
3.73084259e+000, 1.08049316e+001, 9.22274475e+001, -2.60822205e+002
-8.24537659e+000, 8.87938690e+000, 1.24048409e+002, 1.62709549e+002
-8.51128387e+000, 8.36511612e+000, 1.24395691e+002, 1.02575098e+003
4.34828949e+000, 1.07275543e+001, 9.21255798e+001, 1.02910301e+002
4.49105072e+000, 1.07741928e+001, 9.18025055e+001, 2.61202454e+002
-8.32024384e+000, 8.77953720e+000, 1.23388329e+002, 4.48298737e+002
-8.31376648e+000, 9.26065826e+000, 1.23572403e+002, -7.40705261e+002
3.23300934e+000, -9.81078720e+000, 2.45155258e+002, -4.96855278e+001
3.09870911e+000, -1.02519646e+001, 2.45145767e+002, 2.25859940e+002
-9.30913544e+000, 8.27035141e+000, 1.26086670e+002, -8.75686218e+002
-8.83318329e+000, 8.08799362e+000, 1.26435143e+002, 4.16541779e+002
-8.83863068e+000, 8.12919617e+000, 1.25796524e+002, 4.91192017e+002
-9.56057739e+000, 8.70875931e+000, 1.26420074e+002, -1.53640564e+002
-9.04450226e+000, 9.47967911e+000, 1.27138237e+002, 2.73502490e+003
-9.44186401e+000, 9.08281326e+000, 1.27380424e+002, 2.13015088e+003
4.80542755e+000, 1.09799995e+001, 9.17006912e+001, 5.68565918e+002
-8.97800446e+000, 9.40406418e+000, 1.28300949e+002, 2.81525977e+003
-9.16343689e+000, 9.36372375e+000, 1.27718567e+002, 3.01592212e+003
-8.63795471e+000, 9.48019791e+000, 1.27720711e+002, 1.24479138e+003
-2.97853088e+000, 1.10724525e+001, 9.17090988e+001, 1.57625061e+003
-3.32019043e+000, 1.07522316e+001, 9.18309402e+001, 4.16966064e+002
-9.28088379e+000, 8.26227188e+000, 1.25466141e+002, -7.36855774e+002
-8.81079865e+000, 8.17028809e+000, 1.25226799e+002, 5.85396423e+002
-2.68116760e+000, 1.08088455e+001, 9.22307739e+001, -6.59445251e+002
-9.60406494e+000, 8.75177002e+000, 1.25728912e+002, -3.55272751e+001
-3.16370392e+000, 1.08044243e+001, 9.22270203e+001, -1.75384521e+002
-9.09358978e+000, 9.61978912e+000, 1.25262192e+002, 2.61804272e+003
-8.56595612e+000, 9.55428314e+000, 1.25489159e+002, 2.25783432e+002
-3.92055511e+000, 1.07221527e+001, 9.18871231e+001, 3.52771851e+002
-4.27895355e+000, 1.09752541e+001, 9.17011566e+001, 1.00566620e+003
-4.59239197e+000, 1.07003860e+001, 9.19875946e+001, 3.61705994e+002
-9.50657654e+000, 9.37419128e+000, 1.24998276e+002, 2.70265283e+003
-3.70660400e+000, 1.09622383e+001, 9.17024460e+001, 9.90668518e+002
-4.07463837e+000, 1.07775650e+001, 9.22011566e+001, 1.87193802e+002
-9.47966003e+000, 9.32545471e+000, 1.25570877e+002, 2.57905957e+003
2.16118622e+000, -1.55757141e+001, 2.46875198e+002, 1.04007202e+003
-3.61637115e+000, 1.07203865e+001, 9.21087036e+001, 5.19513550e+002
-5.26537323e+000, 1.07114105e+001, 9.19185562e+001, 5.41779968e+002
-4.92710876e+000, 1.09505386e+001, 9.17043076e+001, 8.08640137e+002
-5.51522827e+000, 1.09462318e+001, 9.17050400e+001, 6.15584045e+002
-5.83487701e+000, 1.07164192e+001, 9.19024887e+001, 4.97545135e+002
2.38684082e+000, -1.51472397e+001, 2.46482239e+002, 6.30119568e+002
2.22536469e+000, -1.52897415e+001, 2.46610321e+002, 1.51096509e+003
-9.63832092e+000, 9.01126862e+000, 1.25233742e+002, 9.03946106e+002
-5.13109589e+000, 1.08350525e+001, 9.22501831e+001, 1.37312517e+001
-5.66148376e+000, 1.08319206e+001, 9.22480621e+001, -2.57534851e+002
2.22151947e+000, -1.50515900e+001, 2.46723328e+002, 1.17824048e+003
-9.05183411e+000, 8.23168945e+000, 1.24243675e+002, 2.32151001e+002
-9.09337616e+000, 8.27566528e+000, 1.23539970e+002, 1.82312073e+002
-9.53028107e+000, 8.48561478e+000, 1.23879608e+002, -7.26464111e+002
-9.52778625e+000, 1.02195702e+001, 1.03618584e+002, -2.45939575e+002
-9.63088989e+000, 1.06298370e+001, 1.03340485e+002, -1.52173926e+003
-9.55690002e+000, 1.02535973e+001, 1.03153114e+002, -1.94967957e+002
-8.77453613e+000, 8.21222305e+000, 1.24743492e+002, 8.33167786e+002
-9.95644379e+000, 1.09575577e+001, 1.03030632e+002, -6.67512817e+001
-9.61558533e+000, 1.05367889e+001, 1.02713074e+002, -9.29919128e+002
-8.67726135e+000, 8.31829834e+000, 1.23874992e+002, 9.06414978e+002
